index,omega_sq_real,omega_sq_imag,Omega,is_finite,is_positive,is_real_mode
272.0,3.3632720679542004e11,0.0,19164.271700761255,1.0,1.0,1.0
273.0,3.3632720687948267e11,0.0,19164.27170315624,1.0,1.0,1.0
274.0,3.365873180791923e11,0.0,19171.680973312643,1.0,1.0,1.0
275.0,3.3797200062946747e11,0.0,19211.07557341281,1.0,1.0,1.0
276.0,3.379720006693902e11,0.0,19211.07557454746,1.0,1.0,1.0
277.0,3.384531796990037e11,0.0,19224.746350246394,1.0,1.0,1.0
278.0,3.393146517560435e11,0.0,19249.197378529825,1.0,1.0,1.0
279.0,3.393146522843733e11,0.0,19249.197393515806,1.0,1.0,1.0
280.0,3.403043397507204e11,0.0,19277.249259367545,1.0,1.0,1.0
281.0,3.4182261380530383e11,0.0,19320.204302113158,1.0,1.0,1.0
282.0,3.4281222107895337e11,0.0,19348.15095605306,1.0,1.0,1.0
283.0,3.4281222149972e11,0.0,19348.15096792699,1.0,1.0,1.0
284.0,3.454384490977509e11,0.0,19422.121058595632,1.0,1.0,1.0
285.0,3.4543844912318274e11,0.0,19422.12105931058,1.0,1.0,1.0
286.0,3.46930890834639e11,0.0,19464.031771229354,1.0,1.0,1.0
287.0,3.487238098857822e11,0.0,19514.261461691913,1.0,1.0,1.0
288.0,3.531540678080112e11,0.0,19637.826815774402,1.0,1.0,1.0
289.0,3.5315406803079266e11,0.0,19637.8268219685,1.0,1.0,1.0
290.0,3.578315817848403e11,0.0,19767.4501974596,1.0,1.0,1.0
291.0,3.6018818282783435e11,0.0,19832.43544419079,1.0,1.0,1.0
292.0,3.6601210975110565e11,0.0,19992.129047407816,1.0,1.0,1.0
293.0,3.671540424223321e11,0.0,20023.2917954363,1.0,1.0,1.0
294.0,3.6715404253034125e11,0.0,20023.29179838152,1.0,1.0,1.0
295.0,3.732659478620174e11,0.0,20189.26484707462,1.0,1.0,1.0
296.0,3.764553301689561e11,0.0,20275.335275760546,1.0,1.0,1.0
297.0,3.7796840101325226e11,0.0,20316.040310711913,1.0,1.0,1.0
298.0,3.7931438852709705e11,0.0,20352.18200271386,1.0,1.0,1.0
299.0,3.8287419351733575e11,0.0,20447.459972351837,1.0,1.0,1.0
300.0,3.870040765383021e11,0.0,20557.4427295767,1.0,1.0,1.0
301.0,3.87004076690516e11,0.0,20557.442733619457,1.0,1.0,1.0
302.0,3.9588593839262e11,0.0,20792.004346015827,1.0,1.0,1.0
303.0,3.958859385324803e11,0.0,20792.00434968857,1.0,1.0,1.0
304.0,3.999656780519465e11,0.0,20898.864094316836,1.0,1.0,1.0
305.0,4.030191158836613e11,0.0,20978.48599267731,1.0,1.0,1.0
306.0,4.149324138781247e11,0.0,21286.291268206216,1.0,1.0,1.0
307.0,4.149324138920725e11,0.0,21286.29126856398,1.0,1.0,1.0
308.0,4.153469622107968e11,0.0,21296.921907500862,1.0,1.0,1.0
309.0,4.1717085959173096e11,0.0,21343.6308690478,1.0,1.0,1.0
310.0,4.192974238997569e11,0.0,21397.962213690687,1.0,1.0,1.0
311.0,4.192974240200889e11,0.0,21397.962216761134,1.0,1.0,1.0
312.0,4.285214433426085e11,0.0,21632.046045858177,1.0,1.0,1.0
313.0,4.289779488183484e11,0.0,21643.565328051576,1.0,1.0,1.0
314.0,4.2950638611604987e11,0.0,21656.892058620193,1.0,1.0,1.0
315.0,4.2950638685063025e11,0.0,21656.89207713997,1.0,1.0,1.0
316.0,4.29735282027497e11,0.0,21662.66207034645,1.0,1.0,1.0
317.0,4.341549224440915e11,0.0,21773.772647590216,1.0,1.0,1.0
318.0,4.3415492249825165e11,0.0,21773.77264894834,1.0,1.0,1.0
319.0,4.351166489250892e11,0.0,21797.87559892471,1.0,1.0,1.0
320.0,4.3635298638814526e11,0.0,21828.821799076894,1.0,1.0,1.0
321.0,4.383775308969976e11,0.0,21879.40272812586,1.0,1.0,1.0
322.0,4.398774454518635e11,0.0,21916.801099463282,1.0,1.0,1.0
323.0,4.3987744583601105e11,0.0,21916.801109033313,1.0,1.0,1.0
324.0,4.4195091283311554e11,0.0,21968.395408262342,1.0,1.0,1.0
325.0,4.419509129389666e11,0.0,21968.395410893158,1.0,1.0,1.0
