index,omega_sq_real,omega_sq_imag,Omega,is_finite,is_positive,is_real_mode
58.0,1.231479974482861e7,0.0,1159.6448301679632,1.0,1.0,1.0
59.0,1.2967743517319953e7,0.0,1189.9905848750816,1.0,1.0,1.0
60.0,1.4377807405931208e7,0.0,1253.0189817906542,1.0,1.0,1.0
61.0,1.465230314630644e7,0.0,1264.9235168881412,1.0,1.0,1.0
62.0,1.485320420362076e7,0.0,1273.5658204566369,1.0,1.0,1.0
63.0,1.4923184158260265e7,0.0,1276.5624583552585,1.0,1.0,1.0
64.0,1.494147938999523e7,0.0,1277.3447261360104,1.0,1.0,1.0
65.0,1.4959408590184579e7,0.0,1278.110878620535,1.0,1.0,1.0
66.0,1.5876523429131288e7,0.0,1316.7066334081928,1.0,1.0,1.0
67.0,1.610298934003737e7,0.0,1326.064265385385,1.0,1.0,1.0
68.0,1.780341229095062e7,0.0,1394.3215634034382,1.0,1.0,1.0
69.0,1.79418990652581e7,0.0,1399.734038282339,1.0,1.0,1.0
70.0,1.9323566141522333e7,0.0,1452.6298298789816,1.0,1.0,1.0
71.0,1.9473885380561072e7,0.0,1458.268933892946,1.0,1.0,1.0
72.0,2.0049412146693226e7,0.0,1479.6607065198764,1.0,1.0,1.0
73.0,2.0139803615003828e7,0.0,1482.9924324683584,1.0,1.0,1.0
74.0,2.3933330776529185e7,0.0,1616.6384013739705,1.0,1.0,1.0
75.0,2.394715564127135e7,0.0,1617.1052519940781,1.0,1.0,1.0
76.0,2.6680455039450165e7,0.0,1706.899437667011,1.0,1.0,1.0
77.0,2.783073792614507e7,0.0,1743.3062213894154,1.0,1.0,1.0
78.0,2.7889675933186542e7,0.0,1745.1511716478806,1.0,1.0,1.0
79.0,2.866778947543556e7,0.0,1769.3282936520184,1.0,1.0,1.0
80.0,2.8752520031331167e7,0.0,1771.9410789925728,1.0,1.0,1.0
81.0,2.922018332595337e7,0.0,1786.2933743352767,1.0,1.0,1.0
82.0,2.937292702520549e7,0.0,1790.956066226204,1.0,1.0,1.0
83.0,2.9632461292686574e7,0.0,1798.8509591295701,1.0,1.0,1.0
84.0,3.0069331010308698e7,0.0,1812.0626220762101,1.0,1.0,1.0
85.0,3.2379226972979642e7,0.0,1880.3753841851305,1.0,1.0,1.0
86.0,3.238077682696896e7,0.0,1880.4203863777407,1.0,1.0,1.0
87.0,3.557089147190017e7,0.0,1970.8732452218987,1.0,1.0,1.0
88.0,3.5915512594580725e7,0.0,1980.3974286309845,1.0,1.0,1.0
89.0,3.70982580836997e7,0.0,2012.7418569553345,1.0,1.0,1.0
90.0,3.741982744803717e7,0.0,2021.4463033495745,1.0,1.0,1.0
91.0,4.025099694161535e7,0.0,2096.5230420924063,1.0,1.0,1.0
92.0,4.025640143978113e7,0.0,2096.663787359361,1.0,1.0,1.0
93.0,4.663556128685546e7,0.0,2256.67970534691,1.0,1.0,1.0
94.0,4.6721759379668474e7,0.0,2258.764291434544,1.0,1.0,1.0
95.0,4.982461950602742e7,0.0,2332.562635827427,1.0,1.0,1.0
96.0,5.44512834144886e7,0.0,2438.458560005102,1.0,1.0,1.0
97.0,5.450128238613507e7,0.0,2439.577839825151,1.0,1.0,1.0
98.0,5.564222078534497e7,0.0,2464.980833548138,1.0,1.0,1.0
99.0,5.567881354926334e7,0.0,2465.7912400646483,1.0,1.0,1.0
100.0,5.6625368570102766e7,0.0,2486.662471638486,1.0,1.0,1.0
101.0,5.677509227497466e7,0.0,2489.947805964461,1.0,1.0,1.0
102.0,5.7483362395300634e7,0.0,2505.4307361343735,1.0,1.0,1.0
103.0,5.755022391264467e7,0.0,2506.8874029881754,1.0,1.0,1.0
104.0,6.042746045281535e7,0.0,2568.789341586312,1.0,1.0,1.0
105.0,6.0496633914110206e7,0.0,2570.2592132741856,1.0,1.0,1.0
