mode,vtk_w_field,lambda,k_num,node_row,node_id,x,y,w_normalized,phi_1,phi_2
26,w26,2.3587087680420295e15,2.609739833561719e10,2,2,1.0,0.0,0.5889648133565518,9.590025506619932,98.99072845866145
26,w26,2.3587087680420295e15,2.609739833561719e10,3,3,1.0,1.0,0.914568847037162,13.296564915103493,95.28412729172177
26,w26,2.3587087680420295e15,2.609739833561719e10,4,4,0.0,1.0,0.9145688482256725,9.59174163946838,98.98968460772643
26,w26,2.3587087680420295e15,2.609739833561719e10,5,5,0.24999999999941094,0.0,-0.5258989859603816,-11.481123510851827,-96.7948533779707
26,w26,2.3587087680420295e15,2.609739833561719e10,6,6,0.4999999999986921,0.0,0.5035336615816369,10.16323254224048,97.77673637809228
26,w26,2.3587087680420295e15,2.609739833561719e10,7,7,0.7499999999993406,0.0,-0.5258989853762739,-9.65631786561459,-98.61975868379842
26,w26,2.3587087680420295e15,2.609739833561719e10,8,8,1.0,0.24999999999941094,-0.6703658215312177,-10.101452683915339,-98.58810796882196
26,w26,2.3587087680420295e15,2.609739833561719e10,9,9,1.0,0.4999999999986921,0.7517668298956406,10.736079543031106,97.98130257130966
26,w26,2.3587087680420295e15,2.609739833561719e10,10,10,1.0,0.7499999999993406,-0.8331678384000912,-11.701054618982658,-96.98865025303331
26,w26,2.3587087680420295e15,2.609739833561719e10,11,11,0.7500000000003471,1.0,-0.9776346756215094,-11.478153869657545,-96.79798362162626
26,w26,2.3587087680420295e15,2.609739833561719e10,12,12,0.5000000000020595,1.0,1.0,10.162823055441596,97.77708572942078
26,w26,2.3587087680420295e15,2.609739833561719e10,13,13,0.2500000000010405,1.0,-0.9776346762055405,-9.657344432197933,-98.61869178569131
26,w26,2.3587087680420295e15,2.609739833561719e10,14,14,0.0,0.7500000000003471,-0.8331678400513058,-10.104223478987693,-98.58621467939187
26,w26,2.3587087680420295e15,2.609739833561719e10,15,15,0.0,0.5000000000020595,0.7517668316867152,10.738051877932273,97.9800626537923
26,w26,2.3587087680420295e15,2.609739833561719e10,16,16,0.0,0.2500000000010405,-0.670365823182071,-11.703646260280516,-96.9866459408603
26,w26,2.3587087680420295e15,2.609739833561719e10,17,17,0.24999999999981837,0.25000000000063316,0.6388329081986173,10.642579784475355,97.52458977341122
26,w26,2.3587087680420295e15,2.609739833561719e10,18,18,0.2500000000002257,0.5000000000012177,-0.7517668304942134,-10.156074466087668,-97.98327295757352
26,w26,2.3587087680420295e15,2.609739833561719e10,19,19,0.25000000000063316,0.7500000000000954,0.8647007530649758,9.858524776929151,98.3084992641356
26,w26,2.3587087680420295e15,2.609739833561719e10,20,20,0.49999999999953393,0.2500000000002257,-0.627650245652362,-10.06046036010646,-97.9883157573591
26,w26,2.3587087680420295e15,2.609739833561719e10,21,21,0.5000000000003757,0.5000000000003757,0.7517668307911433,10.03035261834653,98.04624543615137
26,w26,2.3587087680420295e15,2.609739833561719e10,22,22,0.5000000000012177,0.749999999999844,-0.8758834159298943,-10.061567350616397,-97.98735385510695
26,w26,2.3587087680420295e15,2.609739833561719e10,23,23,0.7499999999995922,0.24999999999981837,0.6388329085164431,9.856780755847923,98.3104888404686
26,w26,2.3587087680420295e15,2.609739833561719e10,24,24,0.749999999999844,0.49999999999953393,-0.7517668310865759,-10.155187054893894,-97.98426083576008
26,w26,2.3587087680420295e15,2.609739833561719e10,25,25,0.7500000000000953,0.7499999999995921,0.8647007533827645,10.642203812331205,97.52492112428949
27,w27,4.4312981680660865e15,4.90290938002952e10,1,1,0.0,0.0,0.999999999999191,-41.12348534039149,-421.82958917616816
