index,omega_sq_real,omega_sq_imag,Omega,is_finite,is_positive,is_real_mode
85.0,3.918614648908635e10,0.0,654.1503800051047,1.0,1.0,1.0
86.0,3.921835004820708e10,0.0,654.4191183992268,1.0,1.0,1.0
87.0,3.922042030421455e10,0.0,654.436390890683,1.0,1.0,1.0
88.0,3.922539099332991e10,0.0,654.4778603185616,1.0,1.0,1.0
89.0,3.954596627384144e10,0.0,657.1468265999224,1.0,1.0,1.0
90.0,4.0045603658644806e10,0.0,661.2851064044927,1.0,1.0,1.0
91.0,4.0047915491828125e10,0.0,661.3041941276066,1.0,1.0,1.0
92.0,4.02108116332638e10,0.0,662.6477669435254,1.0,1.0,1.0
93.0,4.07172709601285e10,0.0,666.8077675646882,1.0,1.0,1.0
94.0,4.080517044172193e10,0.0,667.5271239609694,1.0,1.0,1.0
95.0,4.084346165802029e10,0.0,667.840251336786,1.0,1.0,1.0
96.0,4.116009136436407e10,0.0,670.4238940393277,1.0,1.0,1.0
97.0,4.141802748730738e10,0.0,672.5212711590591,1.0,1.0,1.0
98.0,4.143115289711444e10,0.0,672.6278240130197,1.0,1.0,1.0
99.0,4.155450097018022e10,0.0,673.6283475287897,1.0,1.0,1.0
100.0,4.157476865327107e10,0.0,673.7926043625888,1.0,1.0,1.0
101.0,4.1822133079418594e10,0.0,675.7941204444228,1.0,1.0,1.0
102.0,4.2898501374796e10,0.0,684.4352672187284,1.0,1.0,1.0
103.0,4.29519277576894e10,0.0,684.8613371434894,1.0,1.0,1.0
104.0,4.296226176173548e10,0.0,684.9437191756352,1.0,1.0,1.0
105.0,4.358931332659677e10,0.0,689.9241273694063,1.0,1.0,1.0
106.0,4.376799324797127e10,0.0,691.3367386938482,1.0,1.0,1.0
107.0,4.388822564187883e10,0.0,692.2856520319606,1.0,1.0,1.0
108.0,4.406209092285355e10,0.0,693.6555578077356,1.0,1.0,1.0
