mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,relative_residual
401,1,1,64786080359.8184,19.7392,1.202287,1.82e-11
402,1,1,64786896966.5759,19.7392,1.202287,2.52e-11
403,1,1,64786897029.0921,19.7392,1.202287,2.06e-11
404,1,1,64786905957.1596,19.7392,1.202287,2.34e-11
405,1,1,64786906005.6419,19.7392,1.202287,1.46e-11
406,1,1,64787087622.7015,19.7392,1.202287,1.42e-11
407,1,1,64787087668.9953,19.7392,1.202287,1.19e-11
408,1,1,64787096316.8045,19.7392,1.202287,1.55e-11
409,1,1,64787096437.2384,19.7392,1.202287,1.16e-11
410,1,1,64787815120.8136,19.7392,1.202287,2.49e-11
411,1,1,64787815139.5067,19.7392,1.202287,1.70e-11
412,1,1,64787815635.2451,19.7392,1.202287,1.11e-11
413,1,1,64787815640.6371,19.7392,1.202287,8.53e-12
414,1,1,64788307647.2772,19.7392,1.202287,2.41e-11
415,1,1,64788307685.5372,19.7392,1.202287,1.16e-11
416,1,1,64788307692.1954,19.7392,1.202287,1.94e-11
417,1,1,64788307794.1152,19.7392,1.202287,1.60e-11
418,1,1,64788658145.5175,19.7392,1.202287,2.79e-11
419,1,1,64788658176.7754,19.7392,1.202287,2.12e-11
420,1,1,64788658859.6862,19.7392,1.202287,9.18e-12
421,1,1,64788658882.3452,19.7392,1.202287,7.14e-12
422,1,1,64789387798.0874,19.7392,1.202287,1.79e-11
423,1,1,64789387841.5705,19.7392,1.202287,1.10e-11
424,1,1,64789390539.5130,19.7392,1.202287,9.28e-12
425,1,1,64789390600.5850,19.7392,1.202287,1.27e-11
426,1,1,64789410060.1792,19.7392,1.202287,1.42e-11
427,1,1,64789410117.7904,19.7392,1.202287,1.45e-11
428,1,1,64789421771.0900,19.7392,1.202287,1.90e-11
429,1,1,64789421811.6715,19.7392,1.202287,1.10e-11
430,1,1,64789548862.0803,19.7392,1.202287,2.56e-11
431,1,1,64789548973.9766,19.7392,1.202287,1.94e-11
432,1,1,64789639878.5621,19.7392,1.202287,2.34e-11
433,1,1,64789639961.2068,19.7392,1.202287,2.00e-11
434,1,1,64789686343.2367,19.7392,1.202287,2.41e-11
