mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,relative_residual
266,1,1,76786.8498,19.7392,0.351164,2.54e-04
267,1,1,76788.3801,19.7392,0.351164,6.10e-04
268,1,1,76789.8768,19.7392,0.351164,2.11e-04
269,1,1,76792.5770,19.7392,0.351164,3.55e-04
270,1,1,76795.0280,19.7392,0.351164,4.08e-04
271,1,1,76795.5980,19.7392,0.351164,4.69e-04
272,1,1,76796.9824,19.7392,0.351164,4.84e-04
273,1,1,76797.0229,19.7392,0.351164,6.03e-04
274,1,1,76798.1714,19.7392,0.351164,4.67e-04
275,1,1,76800.2590,19.7392,0.351164,3.12e-04
276,1,1,76800.7086,19.7392,0.351164,1.34e-03
277,1,1,76804.6848,19.7392,0.351164,3.57e-04
278,1,1,76811.6339,19.7392,0.351164,5.25e-04
279,1,1,76814.2383,19.7392,0.351164,5.48e-04
280,1,1,76824.5384,19.7392,0.351164,4.19e-04
281,1,1,76828.1280,19.7392,0.351164,5.03e-04
282,1,1,76833.9509,19.7392,0.351164,4.52e-04
283,1,1,76855.3480,19.7392,0.351164,4.94e-04
284,1,1,76862.8537,19.7392,0.351164,5.40e-04
285,1,1,76864.5428,19.7392,0.351164,4.54e-04
286,1,1,76865.6534,19.7392,0.351164,3.40e-04
287,1,1,76930.8527,19.7392,0.351164,3.52e-04
288,1,1,76932.2707,19.7392,0.351164,2.66e-04
289,1,1,76943.4441,19.7392,0.351164,5.18e-04
290,1,1,76946.6986,19.7392,0.351164,5.31e-04
291,1,1,77064.0272,19.7392,0.351164,4.46e-04
292,1,1,77089.3185,19.7392,0.351164,4.92e-04
293,1,1,77090.8274,19.7392,0.351164,5.46e-04
294,1,1,77106.0719,19.7392,0.351164,3.81e-04
295,1,1,77509.6052,19.7392,0.351164,3.29e-04
296,1,1,77509.9867,19.7392,0.351164,4.48e-04
297,1,1,77559.5483,19.7392,0.351164,3.32e-04
298,1,1,77650.8446,19.7392,0.351164,3.66e-04
299,1,1,79735.8777,19.7392,0.351164,3.17e-04
300,1,1,79833.7644,19.7392,0.351164,4.22e-04
301,1,1,80151.7787,19.7392,0.351164,5.17e-04
302,1,1,80152.7295,19.7392,0.351164,3.07e-04
303,1,1,108604.1868,19.7392,0.351164,1.98e-04
304,1,1,108605.1454,19.7392,0.351164,1.52e-04
305,1,1,108605.7507,19.7392,0.351164,1.40e-04
306,1,1,108606.2977,19.7392,0.351164,1.53e-04
307,1,1,12038174.2329,19.7392,0.351164,2.73e-04
308,1,1,12084055.4269,19.7392,0.351164,4.60e-04
309,1,1,12117909.2461,19.7392,0.351164,2.56e-04
310,1,1,12117909.2480,19.7392,0.351164,2.72e-04
311,1,1,12222936.0176,19.7392,0.351164,2.18e-04
312,1,1,12304772.9289,19.7392,0.351164,1.96e-04
313,1,1,12513628.1608,19.7392,0.351164,1.83e-04
314,1,1,12513628.1622,19.7392,0.351164,1.94e-04
315,1,1,12820977.5721,19.7392,0.351164,1.48e-04
316,1,1,12906067.7472,19.7392,0.351164,1.54e-04
317,1,1,13320107.3274,19.7392,0.351164,1.44e-04
318,1,1,13320107.3334,19.7392,0.351164,1.47e-04
319,1,1,13841115.4680,19.7392,0.351164,1.15e-04
320,1,1,13929798.1191,19.7392,0.351164,1.31e-04
321,1,1,14564633.7539,19.7392,0.351164,1.09e-04
322,1,1,14564633.7587,19.7392,0.351164,1.10e-04
323,1,1,15313039.6359,19.7392,0.351164,9.74e-05
324,1,1,15406905.9550,19.7392,0.351164,1.06e-04
325,1,1,16272425.2990,19.7392,0.351164,1.04e-04
326,1,1,16272425.3037,19.7392,0.351164,1.07e-04
327,1,1,17246089.7101,19.7392,0.351164,1.08e-04
328,1,1,17347181.6692,19.7392,0.351164,9.40e-05
329,1,1,18417578.7341,19.7392,0.351164,1.15e-04
330,1,1,18417578.7346,19.7392,0.351164,1.05e-04
331,1,1,19548627.7541,19.7392,0.351164,1.11e-04
332,1,1,19658833.3105,19.7392,0.351164,1.26e-04
333,1,1,20372360.5976,19.7392,0.351164,3.80e-04
334,1,1,20405454.9222,19.7392,0.351164,6.85e-04
335,1,1,20410186.1627,19.7392,0.351164,2.97e-04
336,1,1,20410186.1629,19.7392,0.351164,3.02e-04
337,1,1,20421916.4027,19.7392,0.351164,5.51e-04
338,1,1,20458560.4569,19.7392,0.351164,5.54e-04
339,1,1,20493589.4055,19.7392,0.351164,2.72e-04
340,1,1,20493589.4083,19.7392,0.351164,2.62e-04
341,1,1,20547064.2351,19.7392,0.351164,4.50e-04
342,1,1,20590831.9485,19.7392,0.351164,4.32e-04
343,1,1,20670733.7928,19.7392,0.351164,2.66e-04
344,1,1,20670733.7941,19.7392,0.351164,2.63e-04
345,1,1,20775537.4470,19.7392,0.351164,4.00e-04
346,1,1,20799403.0576,19.7392,0.351164,1.25e-04
347,1,1,20799403.0609,19.7392,0.351164,1.14e-04
348,1,1,20825283.1849,19.7392,0.351164,4.15e-04
349,1,1,20962475.7318,19.7392,0.351164,2.51e-04
350,1,1,20962475.7345,19.7392,0.351164,2.68e-04
351,1,1,21131363.2833,19.7392,0.351164,3.69e-04
352,1,1,21189067.6556,19.7392,0.351164,3.68e-04
353,1,1,21397605.7515,19.7392,0.351164,2.16e-04
354,1,1,21397605.7520,19.7392,0.351164,2.19e-04
355,1,1,21642789.6574,19.7392,0.351164,3.15e-04
356,1,1,21711321.9404,19.7392,0.351164,3.03e-04
357,1,1,21860794.7868,19.7392,0.351164,1.53e-04
358,1,1,21980487.7831,19.7392,0.351164,1.60e-04
359,1,1,21997793.3866,19.7392,0.351164,1.99e-04
360,1,1,21997793.3874,19.7392,0.351164,1.86e-04
361,1,1,22312862.8302,19.7392,0.351164,2.54e-04
362,1,1,22395018.9072,19.7392,0.351164,2.53e-04
363,1,1,22728741.6834,19.7392,0.351164,1.60e-04
364,1,1,22728741.6837,19.7392,0.351164,1.65e-04
365,1,1,22854516.2564,19.7392,0.351164,2.33e-04
366,1,1,22854516.2568,19.7392,0.351164,1.91e-04
367,1,1,23047246.6483,19.7392,0.351164,2.36e-04
368,1,1,23143472.4163,19.7392,0.351164,2.16e-04
369,1,1,23409303.8699,19.7392,0.351164,1.42e-04
370,1,1,23409303.8741,19.7392,0.351164,1.43e-04
371,1,1,23422118.2051,19.7392,0.351164,6.24e-04
372,1,1,23549120.0293,19.7392,0.351164,9.20e-04
373,1,1,23579868.1646,19.7392,0.351164,5.83e-04
374,1,1,23689703.2031,19.7392,0.351164,1.00e-03
375,1,1,23702657.8272,19.7392,0.351164,9.13e-04
376,1,1,23702657.8282,19.7392,0.351164,1.02e-03
377,1,1,1627661907.0744,19.7392,0.351164,1.15e-09
378,1,1,1627661907.0745,19.7392,0.351164,5.94e-10
379,1,1,3163589610.3461,19.7392,0.351164,7.61e-10
