mode_rank,eigen_index,omega_sq,omega,omega_sq_isfinite,omega_sq_is_positive,vector_isfinite,norm_v,norm_Kv,norm_Mv,residual_norm,relative_residual,residual_within_tolerance,Mv_over_v,selected_positive_mode
53.0,53.0,3.701320148735261e10,192388.15318868417,1.0,1.0,1.0,460.0446377401739,2.3988482774042812e8,0.00648106138546136,10.21532236991403,4.2584278176648094e-8,1.0,1.408789681213883e-5,1.0
54.0,54.0,3.7013201559600914e10,192388.1533764512,1.0,1.0,1.0,460.04466947579084,2.3988483954584873e8,0.006481061651618971,5.9121601491155085,2.4645826383869755e-8,1.0,1.4087896418849881e-5,1.0
55.0,55.0,3.714247146099077e10,192723.82172681915,1.0,1.0,1.0,4159.752809181249,4.908190827565517e8,0.013214497120536763,385.7120536895921,7.858538252493065e-7,1.0,3.1767505731038212e-6,1.0
56.0,56.0,3.7296423461048e10,193122.81962794557,1.0,1.0,1.0,1544.1410979711407,2.5088956323192853e8,0.006726906884264875,22.800045461995285,9.087681750782137e-8,1.0,4.356406867936752e-6,1.0
57.0,57.0,3.839148118700327e10,195937.4420242422,1.0,1.0,1.0,970.9438873958981,5.215549387771769e8,0.013585173465402238,27.624069842035826,5.2964832251042325e-8,1.0,1.399171841107945e-5,1.0
58.0,58.0,3.8461538416459526e10,196116.13502325484,1.0,1.0,1.0,2.873875696245116e9,4.029873799148622e14,10477.671884507421,1.429772834788074e7,3.5479345161879197e-8,1.0,3.6458333595280762e-6,1.0
59.0,59.0,3.846153843196699e10,196116.13506279126,1.0,1.0,1.0,2.0609541303799605e9,2.889959688798769e14,7513.895193266774,5.786469366493771e7,2.0022664637578235e-7,1.0,3.6458332975520913e-6,1.0
60.0,60.0,1.3714285734056957e18,1.1710800883823855e9,1.0,1.0,1.0,2.9987660363513764,4.997943390881795e15,0.0036443337172641114,8.250658195851553,1.6508106536188428e-15,1.0,0.0012152777752872654,1.0
61.0,61.0,1.3714285743085952e18,1.171080088767884e9,1.0,1.0,1.0,2.911216149693,6.425496741366346e15,0.004685258030740503,5.188906250800735,8.075494330882414e-16,1.0,0.0016093817119125916,1.0
62.0,62.0,1.371428574308596e18,1.1710800887678845e9,1.0,1.0,1.0,2.9112061152720283,6.4254747544436e15,0.0046852419986093685,5.189599468763775,8.076600822647158e-16,1.0,0.001609381752130447,1.0
