mode_rank,eigen_index,omega_sq,omega,omega_sq_isfinite,omega_sq_is_positive,vector_isfinite,norm_v,norm_Kv,norm_Mv,residual_norm,relative_residual,residual_within_tolerance,Mv_over_v,selected_positive_mode
391.0,391.0,1.2511713278239851e11,353719.0025746405,1.0,1.0,1.0,32.62050559873322,6.600080152193101e7,0.0005275121009034852,1.2586400000374722,1.9070071423968218e-8,1.0,1.617118101700945e-5,1.0
392.0,392.0,1.2531205491759251e11,353994.4278058519,1.0,1.0,1.0,265.75359743466663,6.2191292320633985e7,0.0004962913776159579,1.316460105322817,2.1167916845263358e-8,1.0,1.8674869593739633e-6,1.0
393.0,393.0,1.2584460327773218e11,354745.8291195714,1.0,1.0,1.0,1358.5124236370689,1.2735472460023531e8,0.001011999889812807,1.65014147962189,1.2957049564898871e-8,1.0,7.449323776542555e-7,1.0
394.0,394.0,1.259117958444286e11,354840.52170577785,1.0,1.0,1.0,1272.9300439125357,1.1702790299937883e8,0.0009294435233286589,3.919464534279795,3.349170948554531e-8,1.0,7.301607246788512e-7,1.0
395.0,395.0,1.2595209872054974e11,354897.30728838977,1.0,1.0,1.0,74.58446511815696,6.341875739878801e7,0.0005035148923920336,1.342788846629308,2.1173370481602134e-8,1.0,6.750935219477188e-6,1.0
396.0,396.0,1.265012957654147e11,355670.2064629742,1.0,1.0,1.0,73.8950953654429,5.893495322268051e7,0.0004658841856241822,1.302134204057508,2.2094430093759623e-8,1.0,6.304669928635796e-6,1.0
397.0,397.0,1.2741273361339073e11,356949.2031275469,1.0,1.0,1.0,263.06299422302925,5.73715757796713e7,0.00045028133435535695,2.5000803642988,4.357698616994696e-8,1.0,1.7116863422211367e-6,1.0
398.0,398.0,1.2760822151398903e11,357222.92971474974,1.0,1.0,1.0,46.52503820851014,5.5739371525825225e7,0.0004368007865354443,1.1042648138508728,1.981121752223639e-8,1.0,9.388510001385592e-6,1.0
399.0,399.0,1.2829436037587764e11,358182.0212906807,1.0,1.0,1.0,32.81665306838919,4.5230755229146056e7,0.0003525545095114118,1.5019706813518945,3.32068450226547e-8,1.0,1.0743158626709916e-5,1.0
400.0,400.0,1.2842713732057686e11,358367.3217811257,1.0,1.0,1.0,2694.9101631389885,1.7467392526960504e8,0.0013601013696699945,2.2757817191843297,1.3028743210132553e-8,1.0,5.046926566508511e-7,1.0
401.0,401.0,1.2855005393735634e11,358538.7760582617,1.0,1.0,1.0,1457.4344413809715,1.1301524964601544e8,0.0008791536535140926,1.6879763015593425,1.493582774755084e-8,1.0,6.032200341588352e-7,1.0
402.0,402.0,1.2884906585501195e11,358955.52071950637,1.0,1.0,1.0,539.6596553554168,8.670325259471747e7,0.0006729055570965441,2.9231967704225985,3.371496089179818e-8,1.0,1.2469072876188462e-6,1.0
403.0,403.0,1.2941407852625648e11,359741.6830536274,1.0,1.0,1.0,850.7896645776541,1.2901758383438705e8,0.000996936230137459,1.8812566443576082,1.458139726730952e-8,1.0,1.1717775516612021e-6,1.0
404.0,404.0,1.3027126127609961e11,360931.1032262246,1.0,1.0,1.0,960.64879470665,1.969210621003895e8,0.0015116232105766652,2.0112610356979013,1.0213539440952605e-8,1.0,1.5735440661623525e-6,1.0
405.0,405.0,1.3027276678868074e11,360933.18881571526,1.0,1.0,1.0,849.6101864237196,1.7332882440124497e8,0.0013305069730248453,7.501197400440517,4.3277264571679956e-8,1.0,1.5660205047980577e-6,1.0
406.0,406.0,1.3141446115236182e11,362511.3255504741,1.0,1.0,1.0,1544.2307810744064,1.1498682341570228e8,0.0008749936825131237,1.5193903429059576,1.3213603939757795e-8,1.0,5.666210602953675e-7,1.0
407.0,407.0,1.3171357585753862e11,362923.6501766434,1.0,1.0,1.0,1378.253010817588,1.526576997903035e8,0.001159012645560104,3.316329458966831,2.1723957970882696e-8,1.0,8.409287964280018e-7,1.0
408.0,408.0,1.3188585329821321e11,363160.91928814864,1.0,1.0,1.0,2011.6602870782215,1.118805481321131e8,0.0008483134865756684,1.487320271635732,1.3293823604434292e-8,1.0,4.216981823545252e-7,1.0
409.0,409.0,1.3211276604801175e11,363473.1985277756,1.0,1.0,1.0,1078.1326371245696,8.583622601971534e7,0.0006497193901663115,1.3151306348560143,1.5321393959631308e-8,1.0,6.026340060524869e-7,1.0
410.0,410.0,1.3220398174829594e11,363598.65476689534,1.0,1.0,1.0,1195.569053499292,8.958536220820622e7,0.000677629834929006,5.640571900643934,6.296309747484868e-8,1.0,5.667843550697988e-7,1.0
411.0,411.0,1.3222913955384193e11,363633.24869137304,1.0,1.0,1.0,1987.9499000649894,1.582593658693397e8,0.0011968569599492558,2.1061436712810337,1.3308177106596737e-8,1.0,6.020558968362978e-7,1.0
412.0,412.0,1.3237839698050397e11,363838.421528711,1.0,1.0,1.0,1712.7244833692055,1.6045670465518335e8,0.0012121064193965257,5.2852160398253325,3.2938580207153e-8,1.0,7.077065991443741e-7,1.0
413.0,413.0,1.334021890809976e11,365242.64411620615,1.0,1.0,1.0,1347.3501010327866,1.4717663132692042e8,0.0011032549896861353,10.293413744449957,6.993918566858219e-8,1.0,8.188331962423541e-7,1.0
414.0,414.0,1.3426492797985089e11,366421.7897176025,1.0,1.0,1.0,173.34827062954417,5.217186054445876e7,0.0003885740029095604,1.4635267808365613,2.8052033520817272e-8,1.0,2.2415799217285917e-6,1.0
415.0,415.0,1.3437339189563129e11,366569.7640226636,1.0,1.0,1.0,94.55781197881842,6.433116166380836e7,0.0004787492584017573,1.6411142725380539,2.551040939859665e-8,1.0,5.063032322585894e-6,1.0
416.0,416.0,1.3437594275206995e11,366573.2433662746,1.0,1.0,1.0,36.8368031448049,6.264832422115928e7,0.0004662168168707507,1.2521367265617698,1.9986755283160272e-8,1.0,1.265627788160823e-5,1.0
417.0,417.0,1.345293666832942e11,366782.4514385799,1.0,1.0,1.0,706.115001511456,1.1922561221310902e8,0.0008862422772290051,2.3835816180531704,1.9992194398497308e-8,1.0,1.255096231254091e-6,1.0
418.0,418.0,1.36454577647278e11,369397.5874952055,1.0,1.0,1.0,1445.2108239930465,1.8689751267096114e8,0.0013696683257144744,2.332334397101682,1.2479215805947415e-8,1.0,9.477290807511033e-7,1.0
419.0,419.0,1.367916072127096e11,369853.4942551031,1.0,1.0,1.0,35.03911102138593,5.037460905501132e7,0.00036825804045764103,1.0824535422143609,2.1488078198644504e-8,1.0,1.0509913913993902e-5,1.0
420.0,420.0,1.370906717315356e11,370257.5748469376,1.0,1.0,1.0,177.3167140425699,6.983987933113194e7,0.0005094429730472271,1.293808161250745,1.8525349308492434e-8,1.0,2.8730679778157904e-6,1.0
421.0,421.0,1.37336618224433e11,370589.55493164266,1.0,1.0,1.0,1541.5279054870855,1.7095154951179886e8,0.0012447630627273087,16.245115951341518,9.502760282908963e-8,1.0,8.074865581716431e-7,1.0
422.0,422.0,1.3736754756920996e11,370631.2825021789,1.0,1.0,1.0,455.1717498669249,7.418939070997714e7,0.0005400794585329376,1.5860441221916965,2.1378314432669448e-8,1.0,1.1865399350703036e-6,1.0
423.0,423.0,1.3739656744157755e11,370670.4296832667,1.0,1.0,1.0,668.4910541640088,7.410556545148218e7,0.0005393552883908416,2.186205830498879,2.9501236744900285e-8,1.0,8.068249904485861e-7,1.0
424.0,424.0,1.3744641139496848e11,370737.65845266986,1.0,1.0,1.0,2094.7899207580035,1.0982731182739557e8,0.0007990555056594203,1.9146593209790035,1.7433362331476154e-8,1.0,3.8144899292349113e-7,1.0
425.0,425.0,1.3777777453153302e11,371184.286482514,1.0,1.0,1.0,188.58951345403239,6.0382504883190304e7,0.00043826012711142235,1.6615207164315413,2.7516591386869828e-8,1.0,2.323883863342411e-6,1.0
426.0,426.0,1.3789368128285446e11,371340.3846646018,1.0,1.0,1.0,1131.7409738604501,1.5581575062252307e8,0.0011299702001183896,4.108428110743516,2.6367219578381172e-8,1.0,9.984353542171225e-7,1.0
427.0,427.0,1.3857458634013443e11,372256.0762971297,1.0,1.0,1.0,53.657165296280304,6.203335468435985e7,0.0004476531832736492,1.3196172747202661,2.1272705324214278e-8,1.0,8.342840714783008e-6,1.0
428.0,428.0,1.396570229963534e11,373707.13532973034,1.0,1.0,1.0,2454.5668547417063,2.1689655741855273e8,0.0015530658886727098,23.73085086378936,1.094109146991963e-7,1.0,6.327250307615429e-7,1.0
429.0,429.0,1.3981891890797626e11,373923.6805926796,1.0,1.0,1.0,25.49387530508639,4.958113123578707e7,0.00035460960173584977,1.0352261533689888,2.0879437954851965e-8,1.0,1.3909599756499166e-5,1.0
430.0,430.0,1.4032961867162045e11,374605.95119621424,1.0,1.0,1.0,2165.007210167409,2.017829267115688e8,0.0014379211528356903,15.356729768550373,7.610519875247106e-8,1.0,6.641646023546051e-7,1.0
431.0,431.0,1.408123708452447e11,375249.74463048566,1.0,1.0,1.0,1772.842454922324,1.597905525848173e8,0.0011347763826265937,9.49009849089188,5.939086087129218e-8,1.0,6.400886776350994e-7,1.0
432.0,432.0,1.420120679080789e11,376844.88573958236,1.0,1.0,1.0,1525.2686350232013,1.99241656191162e8,0.0014029910217673589,4.2216601434879335,2.118864208812165e-8,1.0,9.198320804295681e-7,1.0
433.0,433.0,1.420940478786993e11,376953.64155118505,1.0,1.0,1.0,1619.9403848445502,1.206647795672109e8,0.0008491895439857418,1.782561061405503,1.4772836493997316e-8,1.0,5.242103672026364e-7,1.0
434.0,434.0,1.4243894097925787e11,377410.8384496368,1.0,1.0,1.0,1149.451389007977,9.950251018090771e7,0.0006985625459806618,4.47397610521878,4.496344963644179e-8,1.0,6.077356142773027e-7,1.0
435.0,435.0,1.4274733104316977e11,377819.1777069684,1.0,1.0,1.0,1753.6306594736027,1.0374661506716281e8,0.0007267849726674076,1.2714548402360561,1.225538625165036e-8,1.0,4.1444586335276025e-7,1.0
436.0,436.0,1.429111326620449e11,378035.8880609682,1.0,1.0,1.0,1572.0150904958427,1.3273557438314058e8,0.0009287980011122636,13.0373092846933,9.822015948084251e-8,1.0,5.908327513696471e-7,1.0
437.0,437.0,1.4489990730991153e11,380657.20446342736,1.0,1.0,1.0,2549.0576040076335,1.944731226940862e8,0.001342120405305212,4.440011515025609,2.283097763596834e-8,1.0,5.26516310653446e-7,1.0
438.0,438.0,1.4508597648212552e11,380901.5312152545,1.0,1.0,1.0,1807.5478730325249,1.5945046596585542e8,0.0010990067497846086,11.992772464517877,7.521315337665527e-8,1.0,6.080097607267263e-7,1.0
439.0,439.0,1.453299076609513e11,381221.59915323695,1.0,1.0,1.0,26.677956404676742,5.23963278990624e7,0.00036053368989192724,1.2578132829310875,2.40057525663663e-8,1.0,1.3514291890390989e-5,1.0
440.0,440.0,1.4533692485850964e11,381230.8026097965,1.0,1.0,1.0,33.94354012141065,5.883107194175219e7,0.00040479095079959854,1.6237737668537922,2.7600614975369695e-8,1.0,1.1925419368507989e-5,1.0
441.0,441.0,1.4567439148330286e11,381673.1474485766,1.0,1.0,1.0,1966.975198202247,1.6926080773304644e8,0.001161911887409235,3.1661158724347693,1.8705546279965068e-8,1.0,5.907099837716233e-7,1.0
442.0,442.0,1.4567683719171973e11,381676.35136555124,1.0,1.0,1.0,2013.4960524641474,1.8822778800385997e8,0.0012920913987232471,2.3479354014829625,1.2473904211123651e-8,1.0,6.417153870959746e-7,1.0
443.0,443.0,1.461307135770483e11,382270.4717566455,1.0,1.0,1.0,1349.7498837074993,7.3304659636335e7,0.0005016375955832359,3.5832389895342516,4.8881462642722904e-8,1.0,3.7165226064353155e-7,1.0
444.0,444.0,1.4623195768987155e11,382402.87353767565,1.0,1.0,1.0,1079.6104490992673,1.0734438746573515e8,0.0007340692775746006,1.6630999022008457,1.549312395662422e-8,1.0,6.799390263284724e-7,1.0
445.0,445.0,1.4789321991564276e11,384568.87538598693,1.0,1.0,1.0,2409.7722753655917,1.2545076076343343e8,0.0008482522791668292,1.8635890120673972,1.4855143158889417e-8,1.0,3.5200516158239016e-7,1.0
446.0,446.0,1.4797512047631747e11,384675.3442531994,1.0,1.0,1.0,2370.0415349900763,1.3454430495587295e8,0.0009092359879564352,6.279380162717404,4.667146754949515e-8,1.0,3.836371534139558e-7,1.0
447.0,447.0,1.4874502808328418e11,385674.7698298194,1.0,1.0,1.0,622.2468255838131,6.739469261320569e7,0.0004530887075655682,2.276141344125508,3.377330255349378e-8,1.0,7.281494881721011e-7,1.0
448.0,448.0,1.494496744794447e11,386587.2145835202,1.0,1.0,1.0,46.95357228656802,5.840997584725102e7,0.00039083374374388933,1.2528146134711613,2.144864118327012e-8,1.0,8.323834049484982e-6,1.0
449.0,449.0,1.4974875081606335e11,386973.8373793031,1.0,1.0,1.0,84.36224649559642,6.77247982954893e7,0.00045225618266946354,2.098558846655829,3.098656468713059e-8,1.0,5.360883587815204e-6,1.0
450.0,450.0,1.5040657555793542e11,387822.8662133467,1.0,1.0,1.0,2129.7378099185144,1.7786905608601126e8,0.0011825882998428069,2.9588871016020786,1.663519872570214e-8,1.0,5.552741254511764e-7,1.0
451.0,451.0,1.50468990604914e11,387903.3263648483,1.0,1.0,1.0,487.18942117635066,7.306308908162425e7,0.0004855690786143636,2.123274751865575,2.9060840120570352e-8,1.0,9.966741015064026e-7,1.0
452.0,452.0,1.5111497599635016e11,388735.097458861,1.0,1.0,1.0,1601.6769698839548,1.6008228360351232e8,0.0010593409609092224,7.069171514687489,4.415961181561968e-8,1.0,6.613948884998791e-7,1.0
453.0,453.0,1.5153591563844666e11,389276.1431663218,1.0,1.0,1.0,40.242015011398784,5.8244265006801076e7,0.0003843594748873616,1.4368086318396516,2.4668671356259333e-8,1.0,9.551198536616259e-6,1.0
454.0,454.0,1.5179226847273462e11,389605.27264493564,1.0,1.0,1.0,1362.1726063351393,1.1780658176006359e8,0.000776103968222588,1.3940541419687955,1.1833414732862402e-8,1.0,5.697544970535408e-7,1.0
455.0,455.0,1.518499709707688e11,389679.31812038575,1.0,1.0,1.0,2389.987897905773,1.0422067679860169e8,0.0006863397882317342,1.8773809967059234,1.8013517587913128e-8,1.0,2.8717291365079275e-7,1.0
456.0,456.0,1.519258958005932e11,389776.72557580087,1.0,1.0,1.0,1195.6492847164307,1.0642547341269964e8,0.0007005091067945335,7.606969725303131,7.147696383581516e-8,1.0,5.858817596003259e-7,1.0
457.0,457.0,1.523271506528285e11,390291.1101380974,1.0,1.0,1.0,721.3213316061583,8.451971464752644e7,0.000554856532950617,4.154858093786158,4.915844911743648e-8,1.0,7.69222409817167e-7,1.0
458.0,458.0,1.533464928612375e11,391594.8069896197,1.0,1.0,1.0,1738.8642370460382,9.601335740474294e7,0.0006261203292670577,15.016925016739139,1.5640454018741899e-7,1.0,3.600743036332172e-7,1.0
459.0,459.0,1.540588818505826e11,392503.3526615825,1.0,1.0,1.0,2544.967292299248,1.0725859570722322e8,0.0006962181911001331,4.348678408552959,4.054386845350519e-8,1.0,2.7356665573141234e-7,1.0
460.0,460.0,1.541534425534883e11,392623.79264824017,1.0,1.0,1.0,2922.4042007432627,1.2507178017445242e8,0.0008113460074703751,2.2095049189735407,1.7665894863666947e-8,1.0,2.77629633595525e-7,1.0
461.0,461.0,1.544866365529703e11,393047.880738429,1.0,1.0,1.0,1670.977719294257,1.4699718558868623e8,0.0009515203955966238,2.6839985061013465,1.8258842816293504e-8,1.0,5.694393076638398e-7,1.0
462.0,462.0,1.555000657298605e11,394334.96640528913,1.0,1.0,1.0,2650.1541284995715,1.6371237597839522e8,0.0010528122629788583,2.244225967629361,1.3708346437627165e-8,1.0,3.972645408268859e-7,1.0
463.0,463.0,1.5577846923316223e11,394687.8123696781,1.0,1.0,1.0,1620.211417473204,1.5562276247691223e8,0.000999000464467191,16.19316833637306,1.0405398292602809e-7,1.0,6.165864859940187e-7,1.0
464.0,464.0,1.5602410277628497e11,394998.86427214567,1.0,1.0,1.0,2199.226486487902,1.4667473257181495e8,0.0009400773975273067,1.7962049087073264,1.22461781740619e-8,1.0,4.274582010098386e-7,1.0
465.0,465.0,1.560676353417041e11,395053.9651005975,1.0,1.0,1.0,2446.430911319287,1.810837596542196e8,0.0011602902745755034,2.2991184810282674,1.2696436640251155e-8,1.0,4.742787826980953e-7,1.0
466.0,466.0,1.5624467048764908e11,395277.96610442264,1.0,1.0,1.0,1963.1234933609032,1.5057622158473516e8,0.0009637206896720808,2.244619837853481,1.490686785737698e-8,1.0,4.909119028585274e-7,1.0
467.0,467.0,1.5632114875665057e11,395374.69412779895,1.0,1.0,1.0,1777.0286562746765,1.811704054602221e8,0.0011589628593869003,2.3886804055641058,1.3184716335815604e-8,1.0,6.521914293810683e-7,1.0
468.0,468.0,1.5693854684576215e11,396154.70064832264,1.0,1.0,1.0,842.9766832936742,1.59971132544818e8,0.001019323398087505,10.698104223258078,6.687521699620908e-8,1.0,1.2091952461897402e-6,1.0
469.0,469.0,1.5699217967833832e11,396222.3866445942,1.0,1.0,1.0,1759.7974555005328,1.0358986394478658e8,0.0006598409175466631,3.1709476565131367,3.061059775310886e-8,1.0,3.7495276259448104e-7,1.0
470.0,470.0,1.570395333302304e11,396282.1385455449,1.0,1.0,1.0,1264.6519798951804,2.5945203999484855e8,0.0016521447474027653,2.499742429639912,9.634699455146962e-9,1.0,1.3064026891727966e-6,1.0
471.0,471.0,1.5708210104984628e11,396335.8437611293,1.0,1.0,1.0,2125.4946299727853,1.2268792135157578e8,0.000781043295594351,5.459610147912153,4.449998063480954e-8,1.0,3.6746425259345463e-7,1.0
472.0,472.0,1.5761205419661667e11,397003.84657660016,1.0,1.0,1.0,2046.9848070247158,2.0859777134349364e8,0.0013234886910239768,4.01127876762007,1.922972974152624e-8,1.0,6.465552096342436e-7,1.0
473.0,473.0,1.576597362201177e11,397063.8943798815,1.0,1.0,1.0,27.044063112060893,5.443470122917048e7,0.0003452669811683131,1.32518372005069,2.4344465756717522e-8,1.0,1.2766830920991814e-5,1.0
474.0,474.0,1.576973205156262e11,397111.2193273141,1.0,1.0,1.0,28.134279525445667,5.693170596537837e7,0.0003610188536713477,1.2131662898988718,2.1309150487017363e-8,1.0,1.2831992137734648e-5,1.0
475.0,475.0,1.5861269257124615e11,398262.0903014071,1.0,1.0,1.0,2419.1742924395544,1.8731451954861483e8,0.001180955426231183,2.0813207170971313,1.1111368822495929e-8,1.0,4.881646725173649e-7,1.0
476.0,476.0,1.5900125459168622e11,398749.6139078836,1.0,1.0,1.0,1345.849704121074,1.1302038013166982e8,0.0007108143975287074,5.081829654473251,4.496383404487406e-8,1.0,5.281528801857669e-7,1.0
477.0,477.0,1.5937403776722232e11,399216.78041788563,1.0,1.0,1.0,1218.5849430509936,1.6340736076295176e8,0.0010253072785724657,8.06736363834741,4.936964645918038e-8,1.0,8.413917178439649e-7,1.0
478.0,478.0,1.593814368815629e11,399226.0473485703,1.0,1.0,1.0,1529.628573521086,1.9825695032851377e8,0.0012439149403346084,1.9102606352775107,9.63527699779503e-9,1.0,8.132137185900058e-7,1.0
479.0,479.0,1.604494467489581e11,400561.41445346194,1.0,1.0,1.0,2348.6482846329945,2.0268716106002775e8,0.0012632462445871574,2.729419631249795,1.346616932703227e-8,1.0,5.378609700109079e-7,1.0
480.0,480.0,1.607265616829871e11,400907.17339926347,1.0,1.0,1.0,1085.4263520276872,1.6568357768822998e8,0.0010308412993124357,1.6829929513769553,1.0157874273718763e-8,1.0,9.497109567928942e-7,1.0
481.0,481.0,1.6101878914964862e11,401271.46565591806,1.0,1.0,1.0,1333.5609556026843,1.3961301628681436e8,0.000867060400848344,4.170749943317056,2.987364684356411e-8,1.0,6.501843033162951e-7,1.0
482.0,482.0,1.6125521007889178e11,401565.94735969807,1.0,1.0,1.0,804.0374731150158,8.867991355674113e7,0.0005499351840479907,1.0353541296551465,1.1675181980159405e-8,1.0,6.839671065546514e-7,1.0
483.0,483.0,1.613025081258483e11,401624.83504615136,1.0,1.0,1.0,1024.7347936363476,1.566213298461819e8,0.0009709788869614863,5.38505208267096,3.438262264762807e-8,1.0,9.475416400334134e-7,1.0
484.0,484.0,1.6153521213495587e11,401914.43384749925,1.0,1.0,1.0,1343.8431641508075,1.2807687597812258e8,0.000792872800902619,1.2088469038836203,9.43844775723339e-9,1.0,5.90003969253098e-7,1.0
485.0,485.0,1.615849374136208e11,401976.289616217,1.0,1.0,1.0,2079.4039535242614,1.8793077039472905e8,0.00116304633518545,9.616923060872312,5.117269003193551e-8,1.0,5.593171702950117e-7,1.0
486.0,486.0,1.619559525295845e11,402437.51381995255,1.0,1.0,1.0,3981.8362423298313,2.1537648734729287e8,0.0013298460713155518,4.104182531026289,1.905585229648735e-8,1.0,3.3397809211195466e-7,1.0
487.0,487.0,1.6215487891911325e11,402684.58987042605,1.0,1.0,1.0,34.396025440821276,5.675542150887909e7,0.0003500074861364424,1.0044807937253857,1.7698411298059492e-8,1.0,1.017581193323147e-5,1.0
488.0,488.0,1.6287065079015845e11,403572.361281293,1.0,1.0,1.0,31.342691527726547,5.559834889167677e7,0.00034136505666335375,3.401738318843001,6.118416075218823e-8,1.0,1.0891376586512153e-5,1.0
489.0,489.0,1.6349679712682745e11,404347.37185596675,1.0,1.0,1.0,2519.047984005616,9.986307068786183e7,0.000610795273016726,5.966643107540824,5.974824384475118e-8,1.0,2.4247067816686904e-7,1.0
490.0,490.0,1.6454959654244775e11,405647.13303861493,1.0,1.0,1.0,1306.1675186766831,5.859014798286835e7,0.000356063760730074,6.4579648759348345,1.1022270940550278e-7,1.0,2.7260191027473465e-7,1.0
491.0,491.0,1.646057725354668e11,405716.36956803553,1.0,1.0,1.0,1958.4717669934332,7.908937977266958e7,0.0004804775580202339,1.198507411957549,1.5153835007967905e-8,1.0,2.453328999262745e-7,1.0
492.0,492.0,1.650574507094542e11,406272.6310120511,1.0,1.0,1.0,3190.710939644394,2.0975395845838133e8,0.001270793639179997,1.8390174226022007,8.767498053895052e-9,1.0,3.9827914944925333e-7,1.0
493.0,493.0,1.6510073149352286e11,406325.89321076113,1.0,1.0,1.0,2228.83399058355,1.776702591566287e8,0.0010761324776402271,6.5619136882367215,3.69331013317564e-8,1.0,4.828230734934528e-7,1.0
494.0,494.0,1.6540607353698163e11,406701.45504655084,1.0,1.0,1.0,2245.0861069806174,1.8339690352106136e8,0.001108767648419232,11.51310702902461,6.277699790990441e-8,1.0,4.93864197445147e-7,1.0
495.0,495.0,1.6766267338609656e11,409466.3275363391,1.0,1.0,1.0,1625.2992196676155,1.4146743713403347e8,0.0008437622660361143,6.784788676110937,4.796007342152895e-8,1.0,5.191427251215129e-7,1.0
496.0,496.0,1.6847899206137326e11,410461.9252273873,1.0,1.0,1.0,1139.147982765086,1.756051617273886e8,0.0010422970799721615,17.65971841339344,1.0056491642773339e-7,1.0,9.149795248218448e-7,1.0
497.0,497.0,1.6848942630391388e11,410474.6353965296,1.0,1.0,1.0,1092.1759248698852,1.685386460271227e8,0.0010002921240634427,6.163266781894529,3.656886372229767e-8,1.0,9.158708787529912e-7,1.0
498.0,498.0,1.698052382262636e11,412074.31153405283,1.0,1.0,1.0,1151.03375658476,1.0512516362326321e8,0.0006190925829143082,9.452047588573357,8.991232225280178e-8,1.0,5.378578858983441e-7,1.0
499.0,499.0,1.7018374079755872e11,412533.32083306764,1.0,1.0,1.0,407.862819327821,6.764889993711857e7,0.00039750507132327295,3.6753257448319285,5.4329423590615086e-8,1.0,9.74604824186676e-7,1.0
500.0,500.0,1.7048846496328146e11,412902.48844404105,1.0,1.0,1.0,26.671402647380344,5.0305606521980114e7,0.0002950675079970731,0.9299972127965354,1.848694960849324e-8,1.0,1.1063066757235377e-5,1.0
501.0,501.0,1.7057375779553748e11,413005.76000285696,1.0,1.0,1.0,90.88580113792871,6.563469609600833e7,0.0003847877715915976,1.528025053166903,2.32807515338866e-8,1.0,4.2337501212938855e-6,1.0
502.0,502.0,1.709073016905141e11,413409.36333193287,1.0,1.0,1.0,914.3269761617886,1.04476322559241e8,0.000611304032180701,1.3297587427020001,1.2727847888793752e-8,1.0,6.685836119009266e-7,1.0
503.0,503.0,1.711642281432739e11,413719.98760426586,1.0,1.0,1.0,1332.7024273097388,1.4096211899545616e8,0.0008235489462150224,8.370173827764534,5.9378887353302914e-8,1.0,6.179541128903624e-7,1.0
504.0,504.0,1.714573346205577e11,414074.0690028267,1.0,1.0,1.0,1580.9974044987625,1.78141566112773e8,0.001038984807547293,8.511830700266431,4.7781272422843715e-8,1.0,6.571704701037707e-7,1.0
505.0,505.0,1.7231844303519623e11,415112.56670353434,1.0,1.0,1.0,1530.3322070864326,1.9228712013193327e8,0.001115882412130035,6.514573019345094,3.3879403960469493e-8,1.0,7.291765846414095e-7,1.0
506.0,506.0,1.7232100533463446e11,415115.65296268277,1.0,1.0,1.0,1088.0393449659985,9.784622696281634e7,0.0005678136958137826,1.8920899649602676,1.9337382990550083e-8,1.0,5.218687159070768e-7,1.0
507.0,507.0,1.7304487287832098e11,415986.62584068853,1.0,1.0,1.0,2171.669195457473,1.2630783010696714e8,0.000729913736570109,18.29452732288646,1.4484080129785505e-7,1.0,3.3610723866088136e-7,1.0
508.0,508.0,1.7387820065781516e11,416987.0509474067,1.0,1.0,1.0,4184.966793952994,1.9345155009085426e8,0.0011125693092030005,8.418328668447609,4.351647047797731e-8,1.0,2.658490172038142e-7,1.0
509.0,509.0,1.7396068053095645e11,417085.9390233102,1.0,1.0,1.0,3121.5062094187488,1.584133195688146e8,0.0009106271514144421,17.214520664901894,1.0866839172209835e-7,1.0,2.917268428512941e-7,1.0
510.0,510.0,1.7402144860127048e11,417158.78104298667,1.0,1.0,1.0,31.428033661827723,6.799369762881497e7,0.0003907202140108196,1.2570026694596372,1.8487046786537345e-8,1.0,1.2432219534160221e-5,1.0
511.0,511.0,1.7501571716922107e11,418348.79845557234,1.0,1.0,1.0,2305.703802522752,2.2183590731408888e8,0.0012675199192397478,2.81223181079982,1.2677081181573802e-8,1.0,5.497323280869423e-7,1.0
512.0,512.0,1.7559553057843665e11,419041.20391488547,1.0,1.0,1.0,2110.282039124231,1.8591200426585653e8,0.001058751344853182,12.185451009176576,6.554418611802617e-8,1.0,5.017108259579202e-7,1.0
513.0,513.0,1.7736300130761963e11,421144.86973916664,1.0,1.0,1.0,2676.633726963986,1.9095785377334252e8,0.0010766498783772518,2.1784907875000377,1.1408228278141427e-8,1.0,4.0224027199958317e-7,1.0
514.0,514.0,1.7742588391711566e11,421219.5198671539,1.0,1.0,1.0,2440.589426395462,1.7587130127853107e8,0.0009912381323982369,7.823003580911093,4.448141055568184e-8,1.0,4.0614702402534346e-7,1.0
515.0,515.0,1.7820548233861127e11,422143.9118814948,1.0,1.0,1.0,3352.6590627273654,2.0410274783623186e8,0.0011453224942423411,14.333738188142046,7.022805101890722e-8,1.0,3.4161615386881274e-7,1.0
516.0,516.0,1.8060654510366177e11,424978.28780263796,1.0,1.0,1.0,2127.204217975505,2.4080248503595826e8,0.0013332987732998678,2.399290656724854,9.963728806036983e-9,1.0,6.267845663491539e-7,1.0
517.0,517.0,1.8070406233927612e11,425093.0043405515,1.0,1.0,1.0,1947.8591153090622,2.0012003844404188e8,0.001107446263437674,8.960109773345046,4.477367601405737e-8,1.0,5.685453607675102e-7,1.0
518.0,518.0,1.8206686296376828e11,426692.9375602182,1.0,1.0,1.0,496.96385224066364,7.360749054817098e7,0.00040428823422022204,1.4049079325678255,1.908648049410693e-8,1.0,8.135163803109733e-7,1.0
519.0,519.0,1.8217096584122662e11,426814.9081759289,1.0,1.0,1.0,23.885680830995323,6.3754445778858766e7,0.0003499703997671639,1.0877393878321295,1.7061388810516934e-8,1.0,1.4651891325325915e-5,1.0
520.0,520.0,1.823196659564298e11,426989.07006670535,1.0,1.0,1.0,56.097096358640044,6.455393414962469e7,0.00035407005501748666,1.192698240335184,1.8475996171722303e-8,1.0,6.3117358651479115e-6,1.0
