mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
456,15,15,5927820.9302,4441.3220,3.125057,0.096218,3.516590,6.374096,0.0118,85.9661,14.0221,8.83e-14
457,15,15,5935488.9676,4441.3220,3.125619,0.137519,3.516574,6.374700,0.0213,87.8774,12.1013,5.01e-14
458,15,15,5935681.8621,4441.3220,3.125633,0.115579,3.516583,6.374688,0.0162,12.1029,87.8809,7.82e-14
459,15,15,5947970.5002,4441.3220,3.126532,0.068034,3.516598,6.375609,0.0106,88.7084,11.2810,7.61e-14
460,15,15,5948255.3173,4441.3220,3.126553,0.069469,3.516598,6.375610,0.0101,11.2727,88.7173,8.18e-14
461,15,15,5950960.9228,4441.3220,3.126751,0.070122,3.516595,6.375841,0.0131,97.6357,2.3512,6.76e-14
462,15,15,5951446.7049,4441.3220,3.126786,0.083030,3.516592,6.375834,0.0111,2.3611,97.6277,6.77e-14
463,15,15,5980491.1193,4441.3220,3.128902,0.080626,3.516587,6.377976,0.0135,1.9103,98.0762,7.69e-14
464,15,15,5980974.8661,4441.3220,3.128937,0.139526,3.516567,6.377996,0.0225,98.0647,1.9129,4.96e-14
465,15,15,5984029.0353,4441.3220,3.129159,0.107680,3.516581,6.378228,0.0151,0.1306,99.8544,8.12e-14
466,15,15,5984368.5443,4441.3220,3.129184,0.147429,3.516566,6.378245,0.0227,99.8449,0.1324,5.30e-14
467,15,15,5988086.1692,4441.3220,3.129454,0.070342,3.516590,6.378543,0.0129,69.1466,30.8405,5.21e-14
468,15,15,5988515.2921,4441.3220,3.129485,0.110513,3.516587,6.378546,0.0137,30.8883,69.0980,6.57e-14
469,15,15,5992533.1018,4441.3220,3.129776,0.096797,3.516583,6.378866,0.0154,91.1336,8.8510,8.25e-14
470,15,15,5993299.9461,4441.3220,3.129832,0.128966,3.516575,6.378869,0.0169,8.8634,91.1198,7.14e-14
471,15,15,5994926.5106,4441.3220,3.129950,0.102941,3.516578,6.379069,0.0165,32.3950,67.5885,7.09e-14
472,15,15,5995726.4760,4441.3220,3.130008,0.107941,3.516588,6.379068,0.0160,67.5533,32.4307,4.64e-14
473,15,15,5998758.2316,4441.3220,3.130227,0.073823,3.516596,6.379306,0.0110,29.8238,70.1652,5.63e-14
474,15,15,5998963.2197,4441.3220,3.130242,0.110250,3.516586,6.379313,0.0138,70.1422,29.8441,6.30e-14
475,15,15,6013125.3838,4441.3220,3.131267,0.070510,3.516592,6.380346,0.0118,98.7978,1.1904,6.42e-14
476,15,15,6013563.1278,4441.3220,3.131299,0.057414,3.516597,6.380365,0.0106,1.4165,98.5730,7.84e-14
477,15,15,6015441.3953,4441.3220,3.131434,0.098638,3.516587,6.380500,0.0136,92.0557,7.9307,6.96e-14
478,15,15,6015896.2986,4441.3220,3.131467,0.103451,3.516589,6.380514,0.0125,7.5588,92.4287,8.13e-14
479,15,15,6017335.1420,4441.3220,3.131571,0.106079,3.516586,6.380646,0.0128,97.4224,2.5649,1.09e-13
480,15,15,6018393.8448,4441.3220,3.131648,0.107869,3.516583,6.380624,0.0178,2.7038,97.2785,7.76e-14
481,15,15,6024646.6902,4441.3220,3.132099,0.106800,3.516582,6.381175,0.0156,95.8311,4.1533,6.54e-14
482,15,15,6024894.7933,4441.3220,3.132117,0.079149,3.516591,6.381165,0.0137,4.1652,95.8212,7.36e-14
483,15,15,6029732.9238,4441.3220,3.132466,0.075209,3.516598,6.381537,0.0085,19.6506,80.3408,7.33e-14
484,15,15,6030004.4597,4441.3220,3.132485,0.099524,3.516584,6.381554,0.0150,80.3225,19.6625,8.79e-14
485,15,15,6034113.6554,4441.3220,3.132781,0.045247,3.516600,6.381869,0.0078,5.4875,94.5048,9.19e-14
486,15,15,6034609.1477,4441.3220,3.132817,0.093848,3.516585,6.381886,0.0152,94.5014,5.4835,5.52e-14
487,15,15,6042416.6934,4441.3220,3.133379,0.112163,3.516580,6.382465,0.0154,91.6732,8.3114,8.63e-14
488,15,15,6042597.3331,4441.3220,3.133392,0.103932,3.516590,6.382459,0.0127,8.3130,91.6743,7.52e-14
489,15,15,6046292.2269,4441.3220,3.133658,0.069300,3.516599,6.382734,0.0079,29.3422,70.6499,7.28e-14
490,15,15,6046682.8567,4441.3220,3.133686,0.105158,3.516579,6.382763,0.0192,70.6471,29.3337,6.39e-14
491,15,15,6052984.0788,4441.3220,3.134138,0.075399,3.516597,6.383200,0.0107,4.1826,95.8067,7.99e-14
492,15,15,6054161.2056,4441.3220,3.134223,0.145754,3.516571,6.383211,0.0209,95.7918,4.1873,4.63e-14
493,15,15,6063315.2466,4441.3220,3.134880,0.091064,3.516595,6.383989,0.0122,0.0825,99.9053,9.26e-14
494,15,15,6064531.5243,4441.3220,3.134967,0.119321,3.516571,6.384011,0.0224,99.8940,0.0836,6.52e-14
495,15,15,6076509.0247,4441.3220,3.135824,0.095540,3.516592,6.384907,0.0117,8.0784,91.9099,7.27e-14
496,15,15,6076685.1281,4441.3220,3.135837,0.087578,3.516590,6.384908,0.0127,91.9065,8.0808,7.22e-14
497,15,15,6080993.5626,4441.3220,3.136145,0.104065,3.516591,6.385258,0.0165,5.5287,94.4548,6.78e-14
498,15,15,6081228.9127,4441.3220,3.136162,0.041794,3.516602,6.385238,0.0076,94.4324,5.5600,7.39e-14
499,15,15,6081646.9497,4441.3220,3.136192,0.096932,3.516588,6.385335,0.0137,73.3927,26.5936,6.52e-14
500,15,15,6082578.3254,4441.3220,3.136258,0.046247,3.516607,6.385318,0.0063,26.6273,73.3664,9.61e-14
501,15,15,6105594.2706,4441.3220,3.137900,0.054404,3.516601,6.387027,0.0082,21.6639,78.3279,7.36e-14
502,15,15,6106475.8333,4441.3220,3.137962,0.058653,3.516602,6.387023,0.0064,78.3330,21.6606,5.23e-14
503,15,15,6110704.6806,4441.3220,3.138263,0.068127,3.516595,6.387376,0.0086,72.2580,27.7334,6.35e-14
504,15,15,6111075.8733,4441.3220,3.138290,0.080772,3.516599,6.387378,0.0093,27.7333,72.2574,1.10e-13
505,15,15,6120169.0020,4441.3220,3.138936,0.072751,3.516599,6.388054,0.0100,48.6565,51.3335,8.51e-14
506,15,15,6120851.0065,4441.3220,3.138984,0.069040,3.516596,6.388054,0.0094,51.3347,48.6559,7.60e-14
507,15,15,6127678.4705,4441.3220,3.139469,0.073816,3.516593,6.388580,0.0091,44.2342,55.7566,9.00e-14
508,15,15,6127911.0026,4441.3220,3.139485,0.071102,3.516594,6.388588,0.0101,56.1389,43.8510,7.08e-14
509,15,15,6128048.4793,4441.3220,3.139495,0.057439,3.516602,6.388611,0.0061,64.0013,35.9925,6.00e-14
510,15,15,6128743.5777,4441.3220,3.139544,0.039208,3.516607,6.388617,0.0064,35.6089,64.3847,1.05e-13
511,15,15,6130682.5090,4441.3220,3.139682,0.069063,3.516598,6.388792,0.0094,14.2488,85.7417,8.77e-14
512,15,15,6130823.8386,4441.3220,3.139692,0.072429,3.516598,6.388791,0.0100,85.7664,14.2236,9.75e-14
513,15,15,6133836.7210,4441.3220,3.139905,0.060534,3.516602,6.389020,0.0068,92.9142,7.0789,1.12e-13
514,15,15,6134017.9130,4441.3220,3.139918,0.081028,3.516584,6.389030,0.0110,7.0563,92.9327,6.80e-14
515,15,15,6141507.7661,4441.3220,3.140449,0.066536,3.516598,6.389567,0.0101,60.6258,39.3641,9.85e-14
516,15,15,6141976.4878,4441.3220,3.140482,0.083106,3.516588,6.389574,0.0130,39.3953,60.5917,9.03e-14
517,15,15,6142945.2263,4441.3220,3.140550,0.146571,3.516566,6.389633,0.0242,99.9285,0.0473,9.40e-14
518,15,15,6143811.2480,4441.3220,3.140612,0.143518,3.516559,6.389642,0.0255,0.0135,99.9610,7.61e-14
519,15,15,6145536.3457,4441.3220,3.140734,0.073068,3.516597,6.389865,0.0095,96.8885,3.1020,9.21e-14
520,15,15,6145992.2677,4441.3220,3.140766,0.102121,3.516593,6.389868,0.0133,3.6855,96.3012,7.71e-14
521,15,15,6147347.2485,4441.3220,3.140862,0.077520,3.516596,6.389989,0.0091,98.8241,1.1668,1.10e-13
522,15,15,6147608.7794,4441.3220,3.140880,0.069213,3.516595,6.389992,0.0117,0.6092,99.3792,8.37e-14
523,15,15,6148479.5165,4441.3220,3.140942,0.049505,3.516604,6.390069,0.0077,93.7409,6.2514,1.07e-13
524,15,15,6148593.5437,4441.3220,3.140950,0.087673,3.516594,6.390073,0.0111,6.2344,93.7545,6.66e-14
525,15,15,6158524.2115,4441.3220,3.141651,0.076095,3.516593,6.390790,0.0115,28.8665,71.1220,7.82e-14
526,15,15,6159117.6649,4441.3220,3.141693,0.069976,3.516592,6.390786,0.0098,71.1164,28.8738,8.88e-14
527,15,15,6161517.2802,4441.3220,3.141862,0.073414,3.516600,6.390969,0.0100,0.3797,99.6103,6.72e-14
528,15,15,6162109.3484,4441.3220,3.141904,0.077746,3.516599,6.390982,0.0098,97.4837,2.5065,9.65e-14
529,15,15,6162198.5714,4441.3220,3.141910,0.081246,3.516592,6.391025,0.0102,90.9461,9.0436,1.06e-13
530,15,15,6163481.9225,4441.3220,3.142001,0.173553,3.516552,6.391076,0.0279,11.1737,88.7985,7.13e-14
531,15,15,6170628.1116,4441.3220,3.142504,0.077235,3.516595,6.391628,0.0104,20.8022,79.1874,9.00e-14
532,15,15,6170895.1741,4441.3220,3.142523,0.088224,3.516591,6.391632,0.0124,79.1661,20.8215,6.91e-14
533,15,15,6172803.1303,4441.3220,3.142658,0.063620,3.516593,6.391781,0.0115,1.1317,98.8568,9.28e-14
534,15,15,6172953.1740,4441.3220,3.142668,0.092675,3.516592,6.391784,0.0123,98.8718,1.1159,7.49e-14
535,15,15,6184762.4254,4441.3220,3.143499,0.108955,3.516588,6.392613,0.0147,1.4194,98.5659,6.49e-14
536,15,15,6184986.3361,4441.3220,3.143515,0.067557,3.516604,6.392605,0.0115,98.5674,1.4211,1.04e-13
537,15,15,6189150.2830,4441.3220,3.143807,0.081452,3.516596,6.392925,0.0122,2.0538,97.9340,7.18e-14
538,15,15,6189411.3160,4441.3220,3.143825,0.078685,3.516593,6.392920,0.0104,97.9296,2.0600,7.49e-14
539,15,15,6192151.6067,4441.3220,3.144018,0.085832,3.516588,6.393155,0.0109,10.2910,89.6980,8.90e-14
540,15,15,6192277.9524,4441.3220,3.144027,0.095095,3.516593,6.393157,0.0119,89.6778,10.3103,6.09e-14
541,15,15,6196007.8467,4441.3220,3.144288,0.056828,3.516602,6.393421,0.0093,13.5200,86.4707,9.00e-14
542,15,15,6196151.6206,4441.3220,3.144298,0.093095,3.516591,6.393424,0.0095,84.6033,15.3871,9.89e-14
543,15,15,6197036.1279,4441.3220,3.144360,0.062784,3.516605,6.393488,0.0089,73.8548,26.1363,9.31e-14
544,15,15,6197516.4134,4441.3220,3.144394,0.089863,3.516590,6.393496,0.0127,28.0705,71.9169,6.22e-14
545,15,15,6200685.9792,4441.3220,3.144616,0.108755,3.516585,6.393746,0.0142,79.6317,20.3541,8.65e-14
546,15,15,6200923.6863,4441.3220,3.144633,0.083358,3.516592,6.393739,0.0093,20.4238,79.5669,1.02e-13
547,15,15,6203195.2286,4441.3220,3.144792,0.093739,3.516589,6.393927,0.0150,73.3368,26.6482,7.48e-14
548,15,15,6203345.1702,4441.3220,3.144803,0.063652,3.516597,6.393912,0.0090,26.5469,73.4441,1.12e-13
549,15,15,6204950.3993,4441.3220,3.144915,0.098117,3.516585,6.394057,0.0122,72.8807,27.1071,7.29e-14
550,15,15,6205307.8804,4441.3220,3.144940,0.083486,3.516590,6.394054,0.0108,27.1032,72.8860,1.03e-13
551,15,15,6209978.7668,4441.3220,3.145267,0.065030,3.516598,6.394386,0.0100,0.2013,99.7887,1.05e-13
552,15,15,6210226.2751,4441.3220,3.145284,0.097963,3.516590,6.394389,0.0114,99.7558,0.2328,6.90e-14
553,15,15,6211593.2259,4441.3220,3.145380,0.040953,3.516603,6.394522,0.0085,1.3018,98.6896,9.44e-14
554,15,15,6211960.1438,4441.3220,3.145406,0.076898,3.516590,6.394527,0.0107,98.7039,1.2854,5.83e-14
555,15,15,6216126.6203,4441.3220,3.145697,0.063482,3.516593,6.394815,0.0113,95.3176,4.6711,7.24e-14
556,15,15,6216252.4009,4441.3220,3.145706,0.128552,3.516575,6.394831,0.0184,4.5332,95.4484,1.00e-13
557,15,15,6223602.9833,4441.3220,3.146220,0.073299,3.516592,6.395346,0.0130,19.5155,80.4715,8.17e-14
558,15,15,6223947.9492,4441.3220,3.146244,0.108473,3.516591,6.395351,0.0132,80.8670,19.1197,7.91e-14
559,15,15,6224923.4668,4441.3220,3.146312,0.078536,3.516592,6.395439,0.0105,8.8504,91.1391,8.35e-14
560,15,15,6225180.3694,4441.3220,3.146330,0.076367,3.516593,6.395442,0.0099,91.0066,8.9835,8.79e-14
561,15,15,6225842.7994,4441.3220,3.146376,0.075472,3.516597,6.395502,0.0105,8.8547,91.1348,8.44e-14
562,15,15,6226276.2529,4441.3220,3.146406,0.090239,3.516590,6.395504,0.0135,91.0048,8.9817,8.87e-14
563,15,15,6230690.8774,4441.3220,3.146714,0.055221,3.516606,6.395854,0.0060,3.8744,96.1196,1.07e-13
564,15,15,6230875.3825,4441.3220,3.146727,0.062476,3.516603,6.395863,0.0107,96.1210,3.8683,8.22e-14
565,15,15,6234859.3273,4441.3220,3.147005,0.043024,3.516612,6.396150,0.0065,12.2006,87.7929,1.17e-13
566,15,15,6234926.6291,4441.3220,3.147010,0.065869,3.516602,6.396157,0.0104,50.2899,49.6997,9.28e-14
567,15,15,6235210.0156,4441.3220,3.147029,0.065371,3.516594,6.396156,0.0100,49.8793,50.1107,7.56e-14
568,15,15,6235640.4547,4441.3220,3.147059,0.082969,3.516588,6.396169,0.0125,87.4053,12.5822,9.72e-14
569,15,15,6237391.4485,4441.3220,3.147181,0.078732,3.516595,6.396331,0.0110,3.1866,96.8024,8.50e-14
570,15,15,6237712.5384,4441.3220,3.147204,0.113573,3.516578,6.396335,0.0141,96.9997,2.9862,7.24e-14
571,15,15,6242823.3923,4441.3220,3.147560,0.070247,3.516595,6.396683,0.0114,99.8569,0.1318,8.24e-14
572,15,15,6243685.9866,4441.3220,3.147620,0.083041,3.516588,6.396680,0.0104,0.2194,99.7702,8.82e-14
573,15,15,6247665.9771,4441.3220,3.147897,0.068032,3.516595,6.397011,0.0101,73.9457,26.0441,7.34e-14
574,15,15,6248178.7963,4441.3220,3.147932,0.077051,3.516591,6.397013,0.0103,25.9551,74.0346,9.15e-14
575,15,15,6253878.7673,4441.3220,3.148329,0.059176,3.516601,6.397459,0.0073,19.0126,80.9801,1.28e-13
576,15,15,6254399.8949,4441.3220,3.148365,0.070331,3.516594,6.397467,0.0111,80.9779,19.0110,7.52e-14
577,15,15,6259420.4213,4441.3220,3.148714,0.070588,3.516597,6.397839,0.0086,99.1704,0.8211,9.88e-14
578,15,15,6259698.4785,4441.3220,3.148733,0.088241,3.516590,6.397848,0.0139,1.3734,98.6127,9.13e-14
579,15,15,6260398.5716,4441.3220,3.148782,0.054888,3.516601,6.397903,0.0094,97.7974,2.1932,8.34e-14
580,15,15,6260664.9007,4441.3220,3.148800,0.099964,3.516587,6.397912,0.0129,1.6503,98.3368,1.01e-13
581,15,15,6267550.0290,4441.3220,3.149278,0.091078,3.516593,6.398417,0.0121,91.6942,8.2938,7.51e-14
582,15,15,6268390.8400,4441.3220,3.149336,0.134319,3.516568,6.398436,0.0221,8.2959,91.6820,7.63e-14
583,15,15,6269800.8023,4441.3220,3.149434,0.083712,3.516595,6.398561,0.0102,97.8088,2.1810,1.27e-13
584,15,15,6270164.4354,4441.3220,3.149459,0.066411,3.516590,6.398561,0.0100,2.1783,97.8117,1.01e-13
585,15,15,6271140.9804,4441.3220,3.149527,0.102538,3.516585,6.398659,0.0128,8.6618,91.3254,1.04e-13
586,15,15,6271787.9744,4441.3220,3.149571,0.130828,3.516568,6.398680,0.0227,91.3134,8.6639,1.05e-13
587,15,15,6274462.8514,4441.3220,3.149757,0.046572,3.516601,6.398913,0.0097,3.6240,96.3663,6.94e-14
588,15,15,6274895.1437,4441.3220,3.149787,0.090164,3.516588,6.398918,0.0113,96.3768,3.6119,5.82e-14
589,15,15,6283113.2254,4441.3220,3.150356,0.072162,3.516594,6.399488,0.0106,96.1884,3.8010,7.46e-14
590,15,15,6283171.7997,4441.3220,3.150360,0.092311,3.516583,6.399497,0.0148,3.7942,96.1910,6.99e-14
591,15,15,6284939.2745,4441.3220,3.150482,0.070927,3.516594,6.399615,0.0108,94.4452,5.5440,6.48e-14
592,15,15,6284980.3918,4441.3220,3.150485,0.110128,3.516577,6.399627,0.0163,5.5395,94.4442,8.65e-14
593,15,15,6289625.1079,4441.3220,3.150806,0.072584,3.516601,6.399960,0.0101,14.7858,85.2041,7.14e-14
594,15,15,6290045.3716,4441.3220,3.150835,0.066746,3.516592,6.399966,0.0120,28.0688,71.9192,8.93e-14
595,15,15,6290055.8115,4441.3220,3.150835,0.084121,3.516591,6.399970,0.0123,60.7705,39.2172,8.78e-14
596,15,15,6290812.7688,4441.3220,3.150888,0.091436,3.516590,6.399966,0.0130,96.3674,3.6196,7.61e-14
597,15,15,6302011.0237,4441.3220,3.151661,0.049891,3.516598,6.400801,0.0091,56.7674,43.2235,8.74e-14
598,15,15,6302689.6237,4441.3220,3.151708,0.102407,3.516586,6.400818,0.0129,43.3250,56.6621,8.01e-14
599,15,15,6304404.8803,4441.3220,3.151826,0.076354,3.516595,6.400964,0.0132,1.9959,97.9908,7.47e-14
600,15,15,6304648.4768,4441.3220,3.151843,0.074852,3.516588,6.400973,0.0120,96.1900,3.7981,8.23e-14
601,15,15,6305369.6854,4441.3220,3.151892,0.077653,3.516601,6.401051,0.0084,43.5234,56.4682,1.14e-13
602,15,15,6306013.2614,4441.3220,3.151937,0.095033,3.516583,6.401077,0.0131,58.5719,41.4150,7.70e-14
603,15,15,6306708.4444,4441.3220,3.151985,0.073864,3.516595,6.401123,0.0086,75.2919,24.6995,9.74e-14
604,15,15,6307146.7662,4441.3220,3.152015,0.110118,3.516589,6.401133,0.0139,24.5430,75.4430,8.67e-14
605,15,15,6308194.4555,4441.3220,3.152087,0.065736,3.516600,6.401188,0.0111,10.3498,89.6392,9.98e-14
606,15,15,6309888.7488,4441.3220,3.152204,0.122753,3.516572,6.401165,0.0204,89.3770,10.6026,8.58e-14
607,15,15,6316010.6835,4441.3220,3.152625,0.061324,3.516602,6.401778,0.0076,98.4634,1.5289,9.77e-14
608,15,15,6316268.6091,4441.3220,3.152643,0.068993,3.516595,6.401786,0.0087,1.8251,98.1661,9.15e-14
609,15,15,6316821.7574,4441.3220,3.152681,0.052864,3.516597,6.401841,0.0088,18.4617,81.5295,8.25e-14
610,15,15,6317176.8937,4441.3220,3.152705,0.066986,3.516595,6.401847,0.0094,81.3272,18.6634,8.17e-14
611,15,15,6318577.0416,4441.3220,3.152802,0.076249,3.516595,6.401958,0.0069,88.3680,11.6251,1.13e-13
612,15,15,6318964.8557,4441.3220,3.152828,0.057001,3.516593,6.401958,0.0061,11.7018,88.2921,1.20e-13
613,15,15,6320176.3687,4441.3220,3.152912,0.056230,3.516600,6.402060,0.0085,99.4433,0.5482,1.12e-13
614,15,15,6320376.0169,4441.3220,3.152925,0.065687,3.516599,6.402059,0.0090,0.5616,99.4294,8.95e-14
615,15,15,6321335.9733,4441.3220,3.152991,0.067451,3.516595,6.402158,0.0092,95.4145,4.5763,9.21e-14
616,15,15,6321812.8536,4441.3220,3.153024,0.100438,3.516583,6.402167,0.0125,4.3642,95.6233,9.38e-14
617,15,15,6323484.7799,4441.3220,3.153139,0.066107,3.516594,6.402272,0.0092,12.4151,87.5757,8.98e-14
618,15,15,6323744.7905,4441.3220,3.153157,0.066230,3.516599,6.402275,0.0105,87.6383,12.3511,6.88e-14
619,15,15,6328799.6910,4441.3220,3.153504,0.038499,3.516606,6.402690,0.0047,47.2464,52.7489,1.33e-13
620,15,15,6329707.3672,4441.3220,3.153567,0.058512,3.516604,6.402701,0.0096,52.7680,47.2224,8.66e-14
621,15,15,6331328.6580,4441.3220,3.153678,0.042845,3.516606,6.402852,0.0058,98.6900,1.3042,1.02e-13
622,15,15,6332194.3071,4441.3220,3.153737,0.077150,3.516597,6.402866,0.0109,3.1124,96.8767,1.09e-13
623,15,15,6332321.1584,4441.3220,3.153746,0.069105,3.516598,6.402913,0.0087,79.7384,20.2529,9.74e-14
624,15,15,6332876.7845,4441.3220,3.153784,0.076052,3.516595,6.402922,0.0119,20.0402,79.9478,8.68e-14
625,15,15,6333850.6261,4441.3220,3.153851,0.057245,3.516597,6.403000,0.0077,97.2892,2.7031,9.91e-14
626,15,15,6334190.9862,4441.3220,3.153874,0.048767,3.516608,6.403021,0.0074,98.3898,1.6029,9.46e-14
627,15,15,6334730.6074,4441.3220,3.153911,0.081139,3.516593,6.403011,0.0127,1.4213,98.5660,8.83e-14
628,15,15,6335088.6803,4441.3220,3.153936,0.111841,3.516587,6.403056,0.0148,1.6129,98.3723,9.73e-14
629,15,15,6336302.2383,4441.3220,3.154019,0.082591,3.516591,6.403200,0.0110,29.0318,70.9572,1.10e-13
630,15,15,6336571.1371,4441.3220,3.154038,0.086610,3.516592,6.403185,0.0110,38.1646,61.8244,7.69e-14
631,15,15,6336693.7555,4441.3220,3.154046,0.083191,3.516591,6.403200,0.0135,61.0704,38.9161,7.79e-14
632,15,15,6336870.7570,4441.3220,3.154058,0.088938,3.516597,6.403207,0.0141,71.1829,28.8030,8.08e-14
633,15,15,6337512.8238,4441.3220,3.154102,0.071381,3.516591,6.403269,0.0090,80.5449,19.4461,8.55e-14
634,15,15,6338275.0159,4441.3220,3.154154,0.075735,3.516593,6.403270,0.0118,19.6032,80.3850,8.27e-14
635,15,15,6346838.3366,4441.3220,3.154741,0.043621,3.516610,6.403928,0.0044,76.3406,23.6549,1.31e-13
636,15,15,6347847.5166,4441.3220,3.154810,0.104979,3.516584,6.403974,0.0126,2.8346,97.1527,9.15e-14
637,15,15,6348117.6523,4441.3220,3.154829,0.051451,3.516601,6.403939,0.0067,21.9501,78.0432,1.09e-13
638,15,15,6348682.2610,4441.3220,3.154867,0.092304,3.516591,6.403992,0.0111,98.4760,1.5129,9.49e-14
639,15,15,6349866.9265,4441.3220,3.154948,0.078229,3.516594,6.404088,0.0113,0.5770,99.4117,1.01e-13
640,15,15,6349943.0880,4441.3220,3.154954,0.097036,3.516588,6.404077,0.0132,98.8505,1.1363,7.71e-14
641,15,15,6350771.2551,4441.3220,3.155010,0.074067,3.516600,6.404172,0.0112,3.0780,96.9108,7.75e-14
642,15,15,6351423.7651,4441.3220,3.155055,0.064422,3.516600,6.404210,0.0091,97.7881,2.2028,1.03e-13
643,15,15,6351709.6538,4441.3220,3.155075,0.067554,3.516602,6.404214,0.0105,2.5043,97.4851,1.31e-13
644,15,15,6352621.5802,4441.3220,3.155137,0.173880,3.516553,6.404223,0.0312,97.4863,2.4825,8.34e-14
645,15,15,6353461.7412,4441.3220,3.155194,0.087523,3.516593,6.404346,0.0115,85.3294,14.6591,8.69e-14
646,15,15,6353527.9949,4441.3220,3.155199,0.077786,3.516591,6.404346,0.0099,14.6896,85.3005,1.04e-13
647,15,15,6354862.6673,4441.3220,3.155290,0.056017,3.516602,6.404459,0.0079,98.4811,1.5110,1.13e-13
648,15,15,6355239.2733,4441.3220,3.155316,0.082157,3.516586,6.404472,0.0113,1.5076,98.4811,7.96e-14
649,15,15,6362032.0136,4441.3220,3.155780,0.040502,3.516605,6.404934,0.0050,75.6288,24.3661,9.60e-14
650,15,15,6362320.8959,4441.3220,3.155800,0.052848,3.516604,6.404942,0.0067,27.6882,72.3050,1.20e-13
651,15,15,6362942.3593,4441.3220,3.155842,0.065724,3.516602,6.404994,0.0082,95.0720,4.9197,1.06e-13
652,15,15,6363342.7781,4441.3220,3.155870,0.077883,3.516596,6.405008,0.0092,3.7192,96.2716,1.17e-13
653,15,15,6364052.7572,4441.3220,3.155918,0.043539,3.516603,6.405089,0.0055,41.4819,58.5125,1.32e-13
654,15,15,6364651.4620,4441.3220,3.155959,0.055515,3.516606,6.405103,0.0085,56.9490,43.0425,1.02e-13
655,15,15,6367026.7049,4441.3220,3.156121,0.068070,3.516599,6.405279,0.0096,79.8667,20.1237,1.14e-13
656,15,15,6367641.5684,4441.3220,3.156163,0.088329,3.516594,6.405285,0.0116,19.6572,80.3312,9.93e-14
657,15,15,6370662.5067,4441.3220,3.156369,0.044127,3.516603,6.405541,0.0044,99.5721,0.4235,1.24e-13
658,15,15,6371319.2309,4441.3220,3.156414,0.062583,3.516600,6.405550,0.0087,2.3527,97.6385,1.17e-13
659,15,15,6371862.4030,4441.3220,3.156451,0.068607,3.516601,6.405605,0.0080,86.6303,13.3617,1.08e-13
660,15,15,6372135.3643,4441.3220,3.156470,0.071745,3.516588,6.405649,0.0090,16.8954,83.0956,9.72e-14
661,15,15,6372656.0099,4441.3220,3.156505,0.100462,3.516588,6.405672,0.0127,29.9541,70.0332,7.99e-14
662,15,15,6373356.7761,4441.3220,3.156553,0.069281,3.516599,6.405665,0.0085,91.0947,8.8969,1.20e-13
663,15,15,6373417.7545,4441.3220,3.156557,0.067533,3.516599,6.405715,0.0118,64.5752,35.4130,9.05e-14
664,15,15,6373583.5650,4441.3220,3.156569,0.147432,3.516560,6.405703,0.0265,8.7784,91.1951,8.46e-14
665,15,15,6374254.7509,4441.3220,3.156614,0.035594,3.516603,6.405792,0.0048,30.8151,69.1801,1.32e-13
666,15,15,6374919.0601,4441.3220,3.156660,0.045739,3.516604,6.405827,0.0061,84.2629,15.7311,1.12e-13
667,15,15,6375115.4300,4441.3220,3.156673,0.063376,3.516600,6.405826,0.0065,82.4884,17.5050,1.02e-13
668,15,15,6375698.8697,4441.3220,3.156713,0.066770,3.516598,6.405856,0.0057,2.4855,97.5088,1.11e-13
669,15,15,6377125.5727,4441.3220,3.156810,0.061114,3.516595,6.405987,0.0063,82.0480,17.9457,1.10e-13
670,15,15,6377479.8712,4441.3220,3.156834,0.079165,3.516591,6.405990,0.0080,17.8739,82.1180,9.61e-14
671,15,15,6379735.4859,4441.3220,3.156988,0.037529,3.516609,6.406173,0.0055,97.1404,2.8541,1.28e-13
672,15,15,6380130.4481,4441.3220,3.157015,0.046780,3.516601,6.406184,0.0052,46.6982,53.2965,1.34e-13
673,15,15,6380215.3053,4441.3220,3.157021,0.048332,3.516604,6.406188,0.0069,53.2077,46.7854,1.00e-13
674,15,15,6380692.8239,4441.3220,3.157053,0.034313,3.516604,6.406197,0.0051,3.1879,96.8070,1.21e-13
675,15,15,6383081.7704,4441.3220,3.157216,0.027777,3.516605,6.406384,0.0055,6.7629,93.2316,1.33e-13
676,15,15,6383212.9712,4441.3220,3.157225,0.057560,3.516596,6.406386,0.0073,92.9895,7.0032,1.28e-13
677,15,15,6385123.8934,4441.3220,3.157355,0.052883,3.516602,6.406540,0.0067,38.8439,61.1494,1.16e-13
678,15,15,6385496.9039,4441.3220,3.157380,0.056886,3.516602,6.406543,0.0063,61.8683,38.1254,1.17e-13
679,15,15,6386433.1144,4441.3220,3.157444,0.031533,3.516608,6.406630,0.0052,93.3509,6.6439,1.23e-13
680,15,15,6387148.8400,4441.3220,3.157493,0.069300,3.516602,6.406641,0.0083,19.2428,80.7489,1.04e-13
681,15,15,6387440.5751,4441.3220,3.157513,0.043450,3.516605,6.406656,0.0074,29.0845,70.9081,1.37e-13
682,15,15,6388010.4009,4441.3220,3.157551,0.088793,3.516597,6.406673,0.0138,57.5721,42.4142,1.09e-13
