mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
530,15,15,6465924.8280,4441.3220,3.162820,0.027681,3.517905,6.413388,0.0034,93.6589,6.3377,1.54e-13
531,15,15,6466188.1754,4441.3220,3.162838,0.032075,3.517899,6.413402,0.0041,40.4933,59.5025,1.43e-13
532,15,15,6466257.4082,4441.3220,3.162842,0.039261,3.517905,6.413401,0.0043,57.8654,42.1303,1.13e-13
533,15,15,6466428.1609,4441.3220,3.162854,0.034361,3.517902,6.413411,0.0042,81.5019,18.4939,1.26e-13
534,15,15,6466506.9739,4441.3220,3.162859,0.040085,3.517900,6.413414,0.0051,23.6446,76.3503,1.07e-13
535,15,15,6466850.7782,4441.3220,3.162882,0.034185,3.517900,6.413454,0.0034,75.4731,24.5235,1.44e-13
536,15,15,6467118.8894,4441.3220,3.162900,0.028381,3.517896,6.413462,0.0049,19.7482,80.2469,1.29e-13
537,15,15,6467140.9623,4441.3220,3.162902,0.032634,3.517907,6.413469,0.0039,11.5960,88.4001,1.64e-13
538,15,15,6467248.6582,4441.3220,3.162909,0.028383,3.517907,6.413474,0.0036,92.6860,7.3105,1.21e-13
539,15,15,6467530.7742,4441.3220,3.162928,0.035746,3.517903,6.413491,0.0036,62.8267,37.1697,1.70e-13
540,15,15,6467699.7701,4441.3220,3.162939,0.025709,3.517903,6.413489,0.0036,37.6504,62.3460,1.41e-13
541,15,15,6468158.9483,4441.3220,3.162970,0.033565,3.517897,6.413538,0.0040,97.3483,2.6477,1.52e-13
542,15,15,6468198.4916,4441.3220,3.162973,0.031006,3.517906,6.413539,0.0042,2.4066,97.5892,1.37e-13
543,15,15,6468543.1443,4441.3220,3.162996,0.027661,3.517897,6.413565,0.0045,24.1400,75.8556,1.54e-13
544,15,15,6468620.2447,4441.3220,3.163001,0.037191,3.517903,6.413566,0.0037,70.5393,29.4569,1.58e-13
545,15,15,6468804.3931,4441.3220,3.163013,0.031458,3.517903,6.413585,0.0045,18.2549,81.7406,1.08e-13
546,15,15,6469001.2656,4441.3220,3.163027,0.039410,3.517900,6.413587,0.0053,87.7360,12.2587,1.55e-13
547,15,15,6469222.1125,4441.3220,3.163042,0.040914,3.517901,6.413615,0.0063,25.5683,74.4254,1.23e-13
548,15,15,6469357.0426,4441.3220,3.163051,0.031805,3.517898,6.413617,0.0045,61.6523,38.3431,1.28e-13
549,15,15,6469409.7049,4441.3220,3.163054,0.038894,3.517903,6.413623,0.0048,62.7128,37.2824,1.45e-13
550,15,15,6469493.4470,4441.3220,3.163060,0.029630,3.517900,6.413632,0.0045,34.9748,65.0207,1.45e-13
551,15,15,6469599.0369,4441.3220,3.163067,0.035832,3.517903,6.413627,0.0051,91.7725,8.2225,1.46e-13
552,15,15,6469651.8923,4441.3220,3.163070,0.048643,3.517899,6.413646,0.0071,59.8649,40.1281,1.28e-13
553,15,15,6469770.2837,4441.3220,3.163078,0.036455,3.517901,6.413632,0.0053,17.5391,82.4556,1.36e-13
554,15,15,6469936.3500,4441.3220,3.163090,0.058682,3.517895,6.413654,0.0078,55.6536,44.3385,1.63e-13
555,15,15,6470068.1623,4441.3220,3.163098,0.042827,3.517899,6.413673,0.0058,86.1527,13.8415,1.52e-13
556,15,15,6470142.0938,4441.3220,3.163103,0.026165,3.517906,6.413681,0.0032,8.8643,91.1325,1.26e-13
557,15,15,6470259.9812,4441.3220,3.163111,0.016003,3.517907,6.413691,0.0028,90.8459,9.1513,1.97e-13
558,15,15,6470480.4838,4441.3220,3.163126,0.032185,3.517904,6.413697,0.0045,73.0668,26.9288,1.06e-13
559,15,15,6470510.6541,4441.3220,3.163128,0.059411,3.517890,6.413690,0.0069,32.4944,67.4987,1.36e-13
560,15,15,6470619.7551,4441.3220,3.163135,0.051884,3.517900,6.413704,0.0049,38.8860,61.1091,1.46e-13
561,15,15,6470736.9139,4441.3220,3.163143,0.038977,3.517898,6.413710,0.0044,56.1358,43.8598,1.02e-13
562,15,15,6470782.0366,4441.3220,3.163146,0.031533,3.517902,6.413717,0.0046,4.7010,95.2944,1.48e-13
563,15,15,6471070.5355,4441.3220,3.163166,0.039042,3.517900,6.413742,0.0036,85.7203,14.2761,1.35e-13
564,15,15,6471288.6403,4441.3220,3.163180,0.032929,3.517904,6.413745,0.0044,20.9906,79.0049,1.25e-13
565,15,15,6471325.7600,4441.3220,3.163183,0.033773,3.517903,6.413749,0.0053,42.6209,57.3738,1.54e-13
566,15,15,6471360.3843,4441.3220,3.163185,0.034067,3.517905,6.413749,0.0037,60.0185,39.9778,1.38e-13
567,15,15,6471561.2146,4441.3220,3.163199,0.040643,3.517897,6.413765,0.0050,67.5959,32.3991,1.79e-13
568,15,15,6471715.7393,4441.3220,3.163209,0.036693,3.517904,6.413787,0.0043,72.2792,27.7165,1.35e-13
569,15,15,6471795.1178,4441.3220,3.163214,0.036449,3.517902,6.413777,0.0054,40.1058,59.8888,1.13e-13
570,15,15,6471913.1376,4441.3220,3.163222,0.025871,3.517901,6.413792,0.0040,84.0773,15.9187,1.21e-13
571,15,15,6471968.7289,4441.3220,3.163226,0.042818,3.517898,6.413796,0.0049,21.8578,78.1374,1.26e-13
572,15,15,6472024.3093,4441.3220,3.163230,0.031165,3.517908,6.413795,0.0039,86.4300,13.5662,1.69e-13
573,15,15,6472075.3586,4441.3220,3.163233,0.025271,3.517907,6.413814,0.0030,89.3812,10.6158,1.30e-13
574,15,15,6472331.3245,4441.3220,3.163250,0.058203,3.517899,6.413815,0.0068,11.2256,88.7676,1.19e-13
575,15,15,6472402.4102,4441.3220,3.163255,0.051959,3.517893,6.413815,0.0065,13.4958,86.4977,1.28e-13
576,15,15,6472432.4613,4441.3220,3.163257,0.049291,3.517895,6.413822,0.0055,40.1319,59.8626,1.21e-13
577,15,15,6472504.1696,4441.3220,3.163262,0.043255,3.517902,6.413824,0.0053,65.4898,34.5049,1.44e-13
578,15,15,6472604.7514,4441.3220,3.163269,0.047080,3.517904,6.413812,0.0047,6.7787,93.2166,1.61e-13
579,15,15,6472688.4331,4441.3220,3.163274,0.031034,3.517899,6.413850,0.0035,82.5294,17.4671,1.46e-13
580,15,15,6472732.5776,4441.3220,3.163277,0.029143,3.517900,6.413852,0.0034,11.5485,88.4480,1.27e-13
581,15,15,6472872.0139,4441.3220,3.163287,0.023450,3.517902,6.413863,0.0034,18.1758,81.8208,1.24e-13
582,15,15,6472984.0408,4441.3220,3.163294,0.036575,3.517894,6.413864,0.0046,86.5042,13.4912,1.57e-13
583,15,15,6473043.7391,4441.3220,3.163298,0.037457,3.517899,6.413874,0.0043,70.3853,29.6104,1.24e-13
584,15,15,6473103.6874,4441.3220,3.163302,0.037504,3.517903,6.413866,0.0041,27.2203,72.7756,1.74e-13
585,15,15,6473182.9992,4441.3220,3.163308,0.034133,3.517903,6.413867,0.0041,18.7196,81.2763,1.50e-13
586,15,15,6473233.6051,4441.3220,3.163311,0.027066,3.517903,6.413889,0.0036,71.1777,28.8187,1.98e-13
587,15,15,6473262.0812,4441.3220,3.163313,0.045834,3.517901,6.413878,0.0056,25.3429,74.6515,1.10e-13
588,15,15,6473341.6670,4441.3220,3.163318,0.030041,3.517901,6.413884,0.0042,50.9199,49.0758,1.43e-13
589,15,15,6473352.6934,4441.3220,3.163319,0.073480,3.517887,6.413883,0.0087,48.6667,51.3246,1.20e-13
590,15,15,6473455.5225,4441.3220,3.163326,0.030983,3.517903,6.413894,0.0046,70.4048,29.5906,1.50e-13
591,15,15,6473549.3196,4441.3220,3.163332,0.063089,3.517895,6.413884,0.0067,72.3184,27.6749,1.24e-13
592,15,15,6473615.1319,4441.3220,3.163337,0.030596,3.517901,6.413901,0.0042,34.5435,65.4522,1.17e-13
593,15,15,6473698.8969,4441.3220,3.163342,0.029127,3.517904,6.413917,0.0033,10.4398,89.5569,1.34e-13
594,15,15,6473805.2363,4441.3220,3.163349,0.030732,3.517907,6.413918,0.0039,92.7686,7.2275,1.48e-13
595,15,15,6473918.7307,4441.3220,3.163357,0.047348,3.517901,6.413934,0.0044,94.3362,5.6593,1.45e-13
596,15,15,6474058.3498,4441.3220,3.163366,0.024477,3.517904,6.413946,0.0039,7.0209,92.9752,1.16e-13
597,15,15,6474155.8600,4441.3220,3.163373,0.020295,3.517908,6.413951,0.0036,15.3856,84.6109,1.49e-13
598,15,15,6474248.8106,4441.3220,3.163379,0.023351,3.517907,6.413963,0.0031,11.1001,88.8968,1.54e-13
599,15,15,6474297.9316,4441.3220,3.163382,0.033692,3.517905,6.413963,0.0037,63.5480,36.4483,1.67e-13
600,15,15,6474406.3071,4441.3220,3.163390,0.030487,3.517903,6.413970,0.0038,41.5807,58.4155,1.49e-13
601,15,15,6474459.5476,4441.3220,3.163393,0.028250,3.517901,6.413958,0.0035,50.5871,49.4094,1.99e-13
602,15,15,6474462.2292,4441.3220,3.163393,0.033932,3.517902,6.413966,0.0037,47.0074,52.9889,1.10e-13
603,15,15,6474530.7856,4441.3220,3.163398,0.033161,3.517896,6.413966,0.0045,56.1515,43.8439,1.29e-13
604,15,15,6474577.7042,4441.3220,3.163401,0.033250,3.517902,6.413973,0.0040,68.8688,31.1271,1.19e-13
605,15,15,6474641.4676,4441.3220,3.163405,0.030957,3.517904,6.413985,0.0037,80.2992,19.6971,1.32e-13
606,15,15,6474729.4497,4441.3220,3.163411,0.037907,3.517904,6.413976,0.0044,74.6844,25.3113,1.25e-13
607,15,15,6474753.0524,4441.3220,3.163413,0.023798,3.517906,6.413988,0.0041,31.0479,68.9480,1.63e-13
608,15,15,6474811.2057,4441.3220,3.163417,0.038612,3.517898,6.413988,0.0049,80.3361,19.6590,1.16e-13
609,15,15,6474930.9114,4441.3220,3.163425,0.028421,3.517904,6.413999,0.0037,73.2462,26.7501,1.23e-13
610,15,15,6474982.2889,4441.3220,3.163428,0.018776,3.517904,6.414014,0.0030,53.7091,46.2878,1.81e-13
611,15,15,6475057.4884,4441.3220,3.163433,0.033588,3.517906,6.413993,0.0037,16.3553,83.6409,1.20e-13
612,15,15,6475140.6341,4441.3220,3.163439,0.030853,3.517904,6.414018,0.0036,64.8286,35.1678,1.63e-13
613,15,15,6475189.5087,4441.3220,3.163442,0.030320,3.517904,6.414017,0.0039,57.4149,42.5812,1.34e-13
614,15,15,6475250.7469,4441.3220,3.163446,0.043391,3.517901,6.414031,0.0051,19.6467,80.3482,1.06e-13
615,15,15,6475356.7495,4441.3220,3.163453,0.040046,3.517896,6.414024,0.0050,81.6782,18.3168,1.22e-13
616,15,15,6475470.4395,4441.3220,3.163461,0.027024,3.517907,6.414054,0.0032,19.4187,80.5781,1.72e-13
617,15,15,6475501.9162,4441.3220,3.163463,0.041564,3.517899,6.414038,0.0060,16.6359,83.3581,1.19e-13
618,15,15,6475654.5706,4441.3220,3.163473,0.024355,3.517904,6.414059,0.0035,23.4427,76.5538,1.24e-13
619,15,15,6475739.1822,4441.3220,3.163479,0.036558,3.517903,6.414057,0.0042,70.0137,29.9822,1.13e-13
620,15,15,6475813.5511,4441.3220,3.163484,0.022756,3.517905,6.414067,0.0032,83.7617,16.2350,1.84e-13
621,15,15,6475861.7649,4441.3220,3.163487,0.031633,3.517902,6.414073,0.0041,43.5784,56.4174,1.29e-13
622,15,15,6475902.0052,4441.3220,3.163490,0.028247,3.517907,6.414071,0.0037,53.1749,46.8214,1.30e-13
623,15,15,6475937.3862,4441.3220,3.163492,0.029132,3.517903,6.414074,0.0038,36.3313,63.6649,1.65e-13
624,15,15,6476009.2003,4441.3220,3.163497,0.034550,3.517901,6.414075,0.0046,16.1529,83.8425,1.17e-13
625,15,15,6476090.2804,4441.3220,3.163503,0.028940,3.517904,6.414077,0.0034,64.4700,35.5266,1.07e-13
626,15,15,6476216.9638,4441.3220,3.163511,0.045183,3.517899,6.414087,0.0056,76.0616,23.9327,1.15e-13
627,15,15,6476237.8011,4441.3220,3.163513,0.026133,3.517905,6.414110,0.0026,43.4182,56.5792,1.78e-13
628,15,15,6476301.4387,4441.3220,3.163517,0.047768,3.517893,6.414091,0.0055,74.5471,25.4474,1.03e-13
629,15,15,6476424.5355,4441.3220,3.163525,0.024314,3.517907,6.414109,0.0031,81.9014,18.0955,1.62e-13
630,15,15,6476474.7353,4441.3220,3.163528,0.036729,3.517903,6.414110,0.0041,57.6539,42.3420,1.22e-13
631,15,15,6476579.0218,4441.3220,3.163535,0.040430,3.517901,6.414116,0.0049,35.2775,64.7177,8.74e-14
632,15,15,6476628.5896,4441.3220,3.163539,0.028150,3.517907,6.414127,0.0033,71.4292,28.5675,1.49e-13
633,15,15,6476699.1544,4441.3220,3.163544,0.041922,3.517900,6.414129,0.0048,49.8579,50.1374,1.29e-13
634,15,15,6476729.7845,4441.3220,3.163546,0.019662,3.517902,6.414130,0.0034,74.0495,25.9472,1.40e-13
635,15,15,6476778.1519,4441.3220,3.163549,0.041614,3.517898,6.414132,0.0046,30.2787,69.7167,1.62e-13
636,15,15,6476849.8781,4441.3220,3.163554,0.037723,3.517900,6.414140,0.0044,37.2582,62.7374,1.46e-13
637,15,15,6476943.4335,4441.3220,3.163560,0.033834,3.517903,6.414146,0.0043,42.4328,57.5629,1.27e-13
638,15,15,6476966.8200,4441.3220,3.163562,0.030693,3.517902,6.414135,0.0041,20.6225,79.3734,1.33e-13
639,15,15,6477082.3117,4441.3220,3.163569,0.029822,3.517901,6.414154,0.0043,75.8306,24.1651,1.24e-13
640,15,15,6477096.7905,4441.3220,3.163570,0.034095,3.517900,6.414161,0.0045,25.7367,74.2588,1.37e-13
641,15,15,6477133.5104,4441.3220,3.163573,0.027567,3.517903,6.414161,0.0038,45.2436,54.7526,1.15e-13
642,15,15,6477234.4632,4441.3220,3.163579,0.025252,3.517905,6.414168,0.0034,60.2349,39.7617,1.72e-13
643,15,15,6477302.0948,4441.3220,3.163584,0.033468,3.517904,6.414179,0.0037,22.5122,77.4841,1.36e-13
644,15,15,6477331.6548,4441.3220,3.163586,0.023987,3.517905,6.414176,0.0035,55.9867,44.0098,1.72e-13
645,15,15,6477359.6815,4441.3220,3.163588,0.032240,3.517900,6.414180,0.0035,28.4934,71.5031,1.18e-13
646,15,15,6477447.7702,4441.3220,3.163594,0.034586,3.517900,6.414188,0.0046,48.6646,51.3308,1.25e-13
647,15,15,6477518.9782,4441.3220,3.163599,0.026317,3.517907,6.414189,0.0034,48.5783,51.4183,1.38e-13
648,15,15,6477529.3384,4441.3220,3.163599,0.027841,3.517902,6.414193,0.0037,36.9194,63.0770,1.61e-13
649,15,15,6477558.7074,4441.3220,3.163601,0.030893,3.517902,6.414194,0.0034,72.6686,27.3280,1.42e-13
650,15,15,6477623.2328,4441.3220,3.163606,0.035458,3.517901,6.414191,0.0045,66.7489,33.2467,1.27e-13
651,15,15,6477633.2341,4441.3220,3.163606,0.034091,3.517902,6.414190,0.0045,59.3123,40.6832,1.47e-13
652,15,15,6477700.2184,4441.3220,3.163611,0.037402,3.517905,6.414192,0.0044,57.8035,42.1921,1.23e-13
653,15,15,6477748.9026,4441.3220,3.163614,0.043027,3.517896,6.414199,0.0055,42.7418,57.2527,1.28e-13
654,15,15,6477778.2496,4441.3220,3.163616,0.037388,3.517901,6.414207,0.0042,39.3875,60.6083,1.87e-13
655,15,15,6477826.6114,4441.3220,3.163619,0.022676,3.517902,6.414205,0.0029,73.5711,26.4260,1.15e-13
656,15,15,6477904.3440,4441.3220,3.163624,0.053723,3.517902,6.414202,0.0063,38.3648,61.6289,1.35e-13
657,15,15,6477947.0904,4441.3220,3.163627,0.040570,3.517897,6.414204,0.0050,47.6096,52.3854,1.14e-13
658,15,15,6478036.0263,4441.3220,3.163633,0.032595,3.517901,6.414211,0.0039,32.1878,67.8083,1.24e-13
659,15,15,6478114.0663,4441.3220,3.163638,0.028277,3.517905,6.414226,0.0032,49.6480,50.3488,1.45e-13
660,15,15,6478182.8113,4441.3220,3.163643,0.027780,3.517898,6.414225,0.0040,76.6724,23.3236,1.52e-13
661,15,15,6478251.4628,4441.3220,3.163648,0.024866,3.517903,6.414244,0.0031,53.2119,46.7851,1.77e-13
662,15,15,6478285.8427,4441.3220,3.163650,0.028717,3.517902,6.414246,0.0036,32.1908,67.8056,1.42e-13
663,15,15,6478343.1744,4441.3220,3.163654,0.034965,3.517897,6.414238,0.0054,48.3193,51.6753,1.33e-13
664,15,15,6478378.0400,4441.3220,3.163656,0.031596,3.517903,6.414249,0.0036,84.6481,15.3483,1.71e-13
665,15,15,6478388.5820,4441.3220,3.163657,0.026851,3.517907,6.414256,0.0032,34.0925,65.9044,1.39e-13
666,15,15,6478409.7492,4441.3220,3.163658,0.037977,3.517901,6.414247,0.0048,41.4903,58.5050,1.33e-13
667,15,15,6478426.4328,4441.3220,3.163659,0.030393,3.517898,6.414244,0.0036,67.8029,32.1935,1.38e-13
668,15,15,6478459.3522,4441.3220,3.163662,0.031970,3.517903,6.414247,0.0044,66.3110,33.6846,1.03e-13
669,15,15,6478508.1536,4441.3220,3.163665,0.037056,3.517901,6.414256,0.0043,68.0379,31.9578,1.40e-13
670,15,15,6478564.3367,4441.3220,3.163669,0.029055,3.517899,6.414260,0.0041,37.5889,62.4070,1.34e-13
671,15,15,6478581.4896,4441.3220,3.163670,0.027720,3.517903,6.414267,0.0039,33.6862,66.3099,1.54e-13
672,15,15,6478658.7328,4441.3220,3.163675,0.023360,3.517902,6.414272,0.0037,34.0154,65.9809,2.03e-13
673,15,15,6478673.2913,4441.3220,3.163676,0.037844,3.517904,6.414271,0.0037,49.6628,50.3334,1.45e-13
674,15,15,6478713.7969,4441.3220,3.163679,0.043346,3.517904,6.414271,0.0050,60.7254,39.2696,1.48e-13
675,15,15,6478756.8174,4441.3220,3.163682,0.041928,3.517904,6.414276,0.0042,21.2307,78.7651,1.27e-13
676,15,15,6478800.8927,4441.3220,3.163685,0.042851,3.517899,6.414280,0.0046,50.1342,49.8612,1.20e-13
677,15,15,6478853.3989,4441.3220,3.163688,0.040945,3.517899,6.414278,0.0046,41.7217,58.2738,1.27e-13
678,15,15,6478867.0140,4441.3220,3.163689,0.037479,3.517901,6.414284,0.0041,41.9121,58.0838,1.33e-13
679,15,15,6478933.5476,4441.3220,3.163693,0.028084,3.517898,6.414288,0.0040,53.2950,46.7010,1.23e-13
680,15,15,6479013.1536,4441.3220,3.163699,0.031612,3.517903,6.414296,0.0041,68.1228,31.8731,1.23e-13
681,15,15,6479061.7690,4441.3220,3.163702,0.037839,3.517904,6.414292,0.0046,43.1361,56.8593,1.09e-13
682,15,15,6479078.3765,4441.3220,3.163703,0.029872,3.517903,6.414302,0.0034,49.9055,50.0911,1.58e-13
683,15,15,6479090.1687,4441.3220,3.163704,0.032092,3.517904,6.414304,0.0037,57.1642,42.8320,1.53e-13
684,15,15,6479128.8575,4441.3220,3.163707,0.033497,3.517902,6.414309,0.0033,32.4823,67.5144,1.88e-13
685,15,15,6479169.8743,4441.3220,3.163709,0.028210,3.517904,6.414302,0.0040,62.9864,37.0096,1.15e-13
686,15,15,6479211.1383,4441.3220,3.163712,0.028497,3.517902,6.414306,0.0044,52.1517,47.8439,1.49e-13
687,15,15,6479250.5975,4441.3220,3.163715,0.044205,3.517900,6.414307,0.0048,46.8872,53.1080,1.44e-13
688,15,15,6479262.0820,4441.3220,3.163715,0.035018,3.517902,6.414313,0.0039,45.1899,54.8063,1.68e-13
689,15,15,6479286.2429,4441.3220,3.163717,0.023699,3.517904,6.414324,0.0028,36.7733,63.2239,1.64e-13
690,15,15,6479315.1561,4441.3220,3.163719,0.026584,3.517900,6.414318,0.0034,43.5169,56.4797,1.33e-13
691,15,15,6479334.6480,4441.3220,3.163720,0.034489,3.517902,6.414321,0.0040,29.5054,70.4906,1.47e-13
692,15,15,6479380.5153,4441.3220,3.163723,0.031017,3.517907,6.414324,0.0035,41.5591,58.4374,1.77e-13
693,15,15,6479421.9780,4441.3220,3.163726,0.024050,3.517905,6.414324,0.0036,64.2828,35.7135,1.26e-13
694,15,15,6479445.2703,4441.3220,3.163728,0.027357,3.517901,6.414331,0.0035,51.7831,48.2134,1.80e-13
695,15,15,6479466.5144,4441.3220,3.163729,0.026473,3.517902,6.414327,0.0034,24.4307,75.5659,1.21e-13
696,15,15,6479474.9703,4441.3220,3.163730,0.027242,3.517905,6.414330,0.0034,67.6340,32.3625,1.92e-13
697,15,15,6479525.0068,4441.3220,3.163733,0.021519,3.517902,6.414335,0.0032,71.7127,28.2840,1.51e-13
698,15,15,6479546.4859,4441.3220,3.163735,0.025254,3.517905,6.414335,0.0036,63.1379,36.8585,1.37e-13
699,15,15,6479574.7515,4441.3220,3.163736,0.029879,3.517903,6.414338,0.0033,57.8809,42.1157,1.38e-13
700,15,15,6479605.1733,4441.3220,3.163739,0.019449,3.517904,6.414339,0.0031,67.4390,32.5579,1.85e-13
701,15,15,6479625.5555,4441.3220,3.163740,0.027083,3.517902,6.414338,0.0038,31.1089,68.8873,1.47e-13
702,15,15,6479679.0791,4441.3220,3.163743,0.029369,3.517902,6.414347,0.0035,56.4623,43.5342,1.46e-13
703,15,15,6479696.2912,4441.3220,3.163745,0.027152,3.517903,6.414345,0.0032,58.9331,41.0637,1.59e-13
704,15,15,6479713.2727,4441.3220,3.163746,0.031549,3.517902,6.414349,0.0036,38.5705,61.4259,1.61e-13
705,15,15,6479720.0262,4441.3220,3.163746,0.032610,3.517903,6.414349,0.0036,38.0846,61.9119,1.41e-13
706,15,15,6479740.9563,4441.3220,3.163748,0.026560,3.517902,6.414347,0.0041,53.5077,46.4882,1.50e-13
707,15,15,6479752.6108,4441.3220,3.163748,0.030911,3.517905,6.414347,0.0041,35.5008,64.4951,1.55e-13
708,15,15,6479779.2115,4441.3220,3.163750,0.035102,3.517903,6.414350,0.0039,52.1530,47.8431,1.30e-13
709,15,15,6479816.6219,4441.3220,3.163753,0.025386,3.517904,6.414357,0.0031,54.5315,45.4654,1.71e-13
710,15,15,6479844.7690,4441.3220,3.163755,0.025606,3.517904,6.414360,0.0029,55.1455,44.8515,1.99e-13
711,15,15,6479847.7218,4441.3220,3.163755,0.032920,3.517901,6.414357,0.0031,64.5255,35.4713,1.69e-13
712,15,15,6479880.8864,4441.3220,3.163757,0.029546,3.517906,6.414363,0.0034,53.8753,46.1213,1.85e-13
713,15,15,6479889.8373,4441.3220,3.163758,0.022106,3.517903,6.414358,0.0031,53.0125,46.9844,1.55e-13
714,15,15,6479922.5136,4441.3220,3.163760,0.032684,3.517905,6.414364,0.0036,58.2689,41.7274,1.78e-13
715,15,15,6479943.9657,4441.3220,3.163761,0.031175,3.517903,6.414366,0.0036,64.0193,35.9770,1.37e-13
716,15,15,6479952.7439,4441.3220,3.163762,0.026258,3.517903,6.414367,0.0036,36.6059,63.3904,1.53e-13
717,15,15,6479986.5695,4441.3220,3.163764,0.035841,3.517903,6.414364,0.0043,56.9677,43.0280,1.36e-13
718,15,15,6480015.0155,4441.3220,3.163766,0.026387,3.517905,6.414373,0.0031,52.5094,47.4875,1.67e-13
719,15,15,6480037.3681,4441.3220,3.163767,0.025269,3.517903,6.414375,0.0032,59.5557,40.4411,1.83e-13
720,15,15,6480044.8433,4441.3220,3.163768,0.029851,3.517903,6.414375,0.0038,30.3281,69.6681,1.77e-13
721,15,15,6480054.8434,4441.3220,3.163769,0.031585,3.517908,6.414375,0.0031,40.5038,59.4930,1.59e-13
722,15,15,6480087.9281,4441.3220,3.163771,0.019884,3.517903,6.414377,0.0030,45.8373,54.1598,1.87e-13
723,15,15,6480092.4585,4441.3220,3.163771,0.026063,3.517903,6.414373,0.0037,34.8277,65.1687,1.24e-13
724,15,15,6480116.1270,4441.3220,3.163773,0.028608,3.517901,6.414372,0.0037,49.8970,50.0993,1.40e-13
725,15,15,6480122.5772,4441.3220,3.163773,0.024690,3.517905,6.414384,0.0030,68.8151,31.1819,1.75e-13
726,15,15,6480140.0252,4441.3220,3.163774,0.030533,3.517901,6.414381,0.0035,43.8383,56.1583,1.61e-13
727,15,15,6480147.7053,4441.3220,3.163775,0.043734,3.517899,6.414382,0.0057,68.6629,31.3314,1.45e-13
728,15,15,6480164.3771,4441.3220,3.163776,0.025842,3.517902,6.414387,0.0034,51.7603,48.2362,1.53e-13
729,15,15,6480179.0308,4441.3220,3.163777,0.033113,3.517903,6.414380,0.0039,43.6306,56.3655,1.23e-13
730,15,15,6480212.0446,4441.3220,3.163779,0.023429,3.517906,6.414385,0.0032,35.8013,64.1955,1.38e-13
731,15,15,6480219.7047,4441.3220,3.163780,0.029377,3.517903,6.414390,0.0033,74.7309,25.2658,1.59e-13
732,15,15,6480239.6594,4441.3220,3.163781,0.026174,3.517905,6.414392,0.0030,37.8658,62.1312,1.78e-13
733,15,15,6480280.0852,4441.3220,3.163784,0.026517,3.517907,6.414392,0.0035,61.7854,38.2110,1.54e-13
734,15,15,6480292.1649,4441.3220,3.163785,0.027635,3.517906,6.414393,0.0028,48.8438,51.1534,1.61e-13
735,15,15,6480319.0983,4441.3220,3.163786,0.017167,3.517906,6.414404,0.0020,56.1390,43.8590,1.48e-13
736,15,15,6480331.7870,4441.3220,3.163787,0.033431,3.517903,6.414392,0.0043,56.3351,43.6606,1.63e-13
737,15,15,6480334.6245,4441.3220,3.163787,0.031042,3.517905,6.414398,0.0032,56.5261,43.4708,1.60e-13
738,15,15,6480345.9324,4441.3220,3.163788,0.017674,3.517908,6.414405,0.0027,44.6030,55.3943,1.90e-13
739,15,15,6480364.1742,4441.3220,3.163789,0.031232,3.517906,6.414402,0.0031,52.9652,47.0317,1.74e-13
740,15,15,6480377.3316,4441.3220,3.163790,0.021233,3.517905,6.414407,0.0025,48.5234,51.4741,1.55e-13
741,15,15,6480386.7929,4441.3220,3.163791,0.023737,3.517904,6.414402,0.0033,51.4981,48.4986,1.95e-13
742,15,15,6480390.3984,4441.3220,3.163791,0.023323,3.517904,6.414405,0.0031,70.6747,29.3223,1.63e-13
743,15,15,6480396.5639,4441.3220,3.163792,0.033004,3.517906,6.414399,0.0035,37.6335,62.3631,1.56e-13
744,15,15,6480421.9838,4441.3220,3.163793,0.024488,3.517903,6.414409,0.0029,42.8310,57.1661,1.45e-13
745,15,15,6480440.8872,4441.3220,3.163795,0.025815,3.517906,6.414405,0.0030,42.9537,57.0434,1.88e-13
746,15,15,6480450.1298,4441.3220,3.163795,0.014845,3.517909,6.414412,0.0020,31.3044,68.6936,1.94e-13
747,15,15,6480457.0380,4441.3220,3.163796,0.026152,3.517904,6.414412,0.0026,58.3925,41.6048,1.91e-13
748,15,15,6480475.4947,4441.3220,3.163797,0.012040,3.517905,6.414412,0.0027,55.0864,44.9109,2.17e-13
749,15,15,6480479.5755,4441.3220,3.163797,0.018287,3.517907,6.414417,0.0022,44.0361,55.9617,2.19e-13
750,15,15,6480495.7057,4441.3220,3.163798,0.021966,3.517904,6.414417,0.0027,36.5090,63.4883,1.78e-13
751,15,15,6480507.3760,4441.3220,3.163799,0.027545,3.517905,6.414415,0.0027,49.3920,50.6053,1.91e-13
752,15,15,6480511.5433,4441.3220,3.163799,0.020974,3.517905,6.414416,0.0026,46.1480,53.8494,1.26e-13
753,15,15,6480523.7771,4441.3220,3.163800,0.017704,3.517906,6.414415,0.0027,42.2667,57.7306,2.02e-13
754,15,15,6480527.6743,4441.3220,3.163800,0.017690,3.517905,6.414419,0.0027,55.3179,44.6794,1.73e-13
755,15,15,6480542.8056,4441.3220,3.163801,0.019580,3.517906,6.414417,0.0025,54.4564,45.5411,2.40e-13
756,15,15,6480550.5972,4441.3220,3.163802,0.020009,3.517904,6.414416,0.0026,51.6191,48.3783,1.94e-13
