mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
1759,15,15,6480301.4705,4441.3220,3.163785,0.050494,3.516177,6.412620,0.0072,48.6093,51.3835,1.13e-13
1760,15,15,6480309.4494,4441.3220,3.163786,0.067403,3.516170,6.412624,0.0067,59.7320,40.2613,1.23e-13
1761,15,15,6480323.5007,4441.3220,3.163787,0.052379,3.516177,6.412629,0.0066,52.4149,47.5785,1.24e-13
1762,15,15,6480327.8230,4441.3220,3.163787,0.061265,3.516172,6.412629,0.0067,51.0379,48.9554,1.43e-13
1763,15,15,6480341.0405,4441.3220,3.163788,0.047217,3.516179,6.412622,0.0067,48.9064,51.0869,1.18e-13
1764,15,15,6480350.8920,4441.3220,3.163789,0.056400,3.516176,6.412621,0.0064,50.1532,49.8404,1.41e-13
1765,15,15,6480363.6668,4441.3220,3.163789,0.046078,3.516179,6.412630,0.0060,49.0514,50.9426,1.43e-13
1766,15,15,6480374.4114,4441.3220,3.163790,0.034335,3.516182,6.412632,0.0056,52.3234,47.6710,1.73e-13
1767,15,15,6480380.0084,4441.3220,3.163790,0.053657,3.516176,6.412631,0.0070,43.7571,56.2359,1.33e-13
1768,15,15,6480389.0157,4441.3220,3.163791,0.044148,3.516179,6.412634,0.0062,55.7830,44.2109,1.20e-13
1769,15,15,6480397.5011,4441.3220,3.163792,0.043817,3.516179,6.412636,0.0061,47.1506,52.8434,1.63e-13
1770,15,15,6480406.2893,4441.3220,3.163792,0.041950,3.516181,6.412639,0.0070,43.5547,56.4383,1.42e-13
1771,15,15,6480414.9621,4441.3220,3.163793,0.054978,3.516176,6.412630,0.0068,46.7026,53.2906,1.30e-13
1772,15,15,6480428.7373,4441.3220,3.163794,0.045676,3.516181,6.412639,0.0064,42.3861,57.6075,1.17e-13
1773,15,15,6480435.7310,4441.3220,3.163794,0.057140,3.516176,6.412635,0.0064,52.0212,47.9724,1.38e-13
1774,15,15,6480446.0000,4441.3220,3.163795,0.053507,3.516178,6.412635,0.0069,47.7557,52.2374,1.36e-13
1775,15,15,6480452.9799,4441.3220,3.163795,0.036157,3.516182,6.412635,0.0069,49.5350,50.4581,1.19e-13
1776,15,15,6480457.5173,4441.3220,3.163796,0.053347,3.516175,6.412638,0.0063,53.2916,46.7021,1.57e-13
1777,15,15,6480460.2725,4441.3220,3.163796,0.042015,3.516180,6.412643,0.0057,55.9886,44.0057,1.52e-13
1778,15,15,6480478.7776,4441.3220,3.163797,0.055799,3.516176,6.412640,0.0071,45.6377,54.3551,1.29e-13
1779,15,15,6480482.4886,4441.3220,3.163797,0.056895,3.516175,6.412645,0.0059,56.6681,43.3260,1.49e-13
1780,15,15,6480491.6803,4441.3220,3.163798,0.062980,3.516175,6.412633,0.0074,47.3120,52.6806,1.26e-13
1781,15,15,6480500.9310,4441.3220,3.163799,0.045733,3.516179,6.412638,0.0062,43.3121,56.6817,1.48e-13
1782,15,15,6480513.5780,4441.3220,3.163799,0.054728,3.516176,6.412647,0.0067,47.3498,52.6435,1.37e-13
1783,15,15,6480517.8539,4441.3220,3.163800,0.039781,3.516181,6.412648,0.0064,48.6715,51.3221,1.50e-13
1784,15,15,6480521.1257,4441.3220,3.163800,0.051168,3.516177,6.412646,0.0056,53.1644,46.8300,1.56e-13
1785,15,15,6480527.4306,4441.3220,3.163800,0.032242,3.516183,6.412661,0.0041,47.0251,52.9709,1.75e-13
1786,15,15,6480537.2463,4441.3220,3.163801,0.041683,3.516181,6.412646,0.0065,51.8472,48.1463,1.20e-13
1787,15,15,6480545.5768,4441.3220,3.163802,0.051206,3.516176,6.412643,0.0061,48.4542,51.5397,1.43e-13
1788,15,15,6480555.6955,4441.3220,3.163802,0.036286,3.516182,6.412653,0.0054,46.5746,53.4200,1.45e-13
1789,15,15,6480561.7951,4441.3220,3.163803,0.039837,3.516181,6.412657,0.0048,52.6358,47.3594,1.49e-13
1790,15,15,6480571.9658,4441.3220,3.163803,0.033652,3.516185,6.412660,0.0053,44.7251,55.2696,1.32e-13
1791,15,15,6480585.1605,4441.3220,3.163804,0.057639,3.516177,6.412650,0.0062,49.7949,50.1989,1.34e-13
1792,15,15,6480591.1893,4441.3220,3.163805,0.040579,3.516180,6.412659,0.0056,41.7785,58.2159,1.33e-13
1793,15,15,6480596.2011,4441.3220,3.163805,0.039706,3.516180,6.412657,0.0055,51.2634,48.7311,1.47e-13
1794,15,15,6480603.1529,4441.3220,3.163805,0.041309,3.516182,6.412661,0.0054,41.6190,58.3756,1.82e-13
1795,15,15,6480609.7740,4441.3220,3.163806,0.035036,3.516183,6.412656,0.0050,51.5119,48.4832,1.73e-13
1796,15,15,6480612.5091,4441.3220,3.163806,0.045306,3.516179,6.412661,0.0054,42.0199,57.9747,1.49e-13
1797,15,15,6480616.1228,4441.3220,3.163806,0.041029,3.516180,6.412660,0.0053,48.4294,51.5653,1.72e-13
1798,15,15,6480620.6748,4441.3220,3.163807,0.047496,3.516179,6.412657,0.0055,42.6301,57.3644,1.40e-13
1799,15,15,6480637.2241,4441.3220,3.163808,0.036997,3.516182,6.412661,0.0052,49.8551,50.1397,1.68e-13
1800,15,15,6480640.1274,4441.3220,3.163808,0.045401,3.516179,6.412662,0.0054,47.2688,52.7258,1.57e-13
1801,15,15,6480645.8426,4441.3220,3.163808,0.046154,3.516178,6.412659,0.0056,45.7721,54.2223,1.63e-13
1802,15,15,6480650.6539,4441.3220,3.163809,0.043998,3.516180,6.412659,0.0057,41.1255,58.8687,1.77e-13
1803,15,15,6480653.6303,4441.3220,3.163809,0.038951,3.516182,6.412669,0.0049,53.5016,46.4936,1.66e-13
1804,15,15,6480661.2789,4441.3220,3.163809,0.050032,3.516177,6.412668,0.0050,51.8036,48.1914,1.41e-13
1805,15,15,6480666.2548,4441.3220,3.163810,0.047715,3.516177,6.412664,0.0057,49.1204,50.8739,1.48e-13
1806,15,15,6480673.5654,4441.3220,3.163810,0.036449,3.516184,6.412669,0.0050,51.4945,48.5005,1.76e-13
1807,15,15,6480676.5542,4441.3220,3.163810,0.048406,3.516177,6.412668,0.0059,50.4921,49.5020,1.63e-13
1808,15,15,6480685.0225,4441.3220,3.163811,0.039843,3.516181,6.412679,0.0044,48.1981,51.7975,1.64e-13
1809,15,15,6480687.7056,4441.3220,3.163811,0.038919,3.516182,6.412674,0.0049,53.2832,46.7119,1.98e-13
1810,15,15,6480689.3714,4441.3220,3.163811,0.041228,3.516179,6.412670,0.0049,50.7239,49.2712,1.69e-13
1811,15,15,6480696.4941,4441.3220,3.163812,0.032650,3.516183,6.412682,0.0040,43.3455,56.6506,1.76e-13
1812,15,15,6480705.9127,4441.3220,3.163812,0.040020,3.516181,6.412679,0.0045,49.9030,50.0925,1.57e-13
1813,15,15,6480709.0915,4441.3220,3.163813,0.039565,3.516180,6.412677,0.0046,52.6151,47.3803,1.42e-13
1814,15,15,6480715.3344,4441.3220,3.163813,0.032272,3.516182,6.412682,0.0041,54.7735,45.2224,1.90e-13
1815,15,15,6480718.6973,4441.3220,3.163813,0.029516,3.516184,6.412688,0.0037,50.5347,49.4616,1.84e-13
1816,15,15,6480726.4207,4441.3220,3.163814,0.016654,3.516187,6.412696,0.0033,43.6472,56.3495,2.26e-13
1817,15,15,6480732.1555,4441.3220,3.163814,0.038499,3.516181,6.412692,0.0037,46.5677,53.4286,1.73e-13
1818,15,15,6480738.3970,4441.3220,3.163815,0.029715,3.516185,6.412691,0.0038,50.5729,49.4233,1.94e-13
1819,15,15,6480739.7841,4441.3220,3.163815,0.034770,3.516183,6.412695,0.0035,54.0496,45.9469,2.04e-13
1820,15,15,6480744.2731,4441.3220,3.163815,0.034795,3.516182,6.412693,0.0040,43.0392,56.9568,1.98e-13
1821,15,15,6480746.2796,4441.3220,3.163815,0.000780,3.516192,6.412746,0.0001,49.9033,50.0966,1.19e-12
1822,15,15,6480750.0011,4441.3220,3.163815,0.027718,3.516185,6.412711,0.0026,40.0438,59.9537,3.15e-13
1823,15,15,6480750.3797,4441.3220,3.163815,0.023350,3.516184,6.412723,0.0019,72.5862,27.4119,3.29e-13
1824,15,15,6480751.4504,4441.3220,3.163815,0.013175,3.516188,6.412736,0.0009,42.4239,57.5752,4.23e-13
1825,15,15,6480752.1401,4441.3220,3.163815,0.032373,3.516182,6.412705,0.0030,52.3273,47.6698,2.53e-13
1826,15,15,6480754.5826,4441.3220,3.163816,0.002884,3.516191,6.412740,0.0006,62.0206,37.9788,4.91e-13
1827,15,15,6480755.0330,4441.3220,3.163816,0.002505,3.516191,6.412743,0.0003,37.1885,62.8111,7.22e-13
1828,15,15,6480756.1618,4441.3220,3.163816,0.024885,3.516186,6.412710,0.0026,46.4144,53.5830,2.33e-13
1829,15,15,6480759.1727,4441.3220,3.163816,0.018348,3.516186,6.412708,0.0028,51.7906,48.2066,2.26e-13
1830,15,15,6480761.3872,4441.3220,3.163816,0.009090,3.516189,6.412734,0.0011,44.2950,55.7039,3.77e-13
1831,15,15,6480762.7527,4441.3220,3.163816,0.006542,3.516190,6.412738,0.0007,48.2024,51.7969,4.42e-13
1832,15,15,6480764.9319,4441.3220,3.163816,0.022730,3.516185,6.412713,0.0024,46.8000,53.1976,2.07e-13
1833,15,15,6480765.3261,4441.3220,3.163816,0.012423,3.516189,6.412723,0.0017,42.1208,57.8775,2.95e-13
1834,15,15,6480767.3884,4441.3220,3.163816,0.030014,3.516183,6.412704,0.0030,47.0944,52.9026,2.52e-13
1835,15,15,6480769.4330,4441.3220,3.163817,0.016727,3.516188,6.412729,0.0014,68.8173,31.1812,3.93e-13
1836,15,15,6480770.7498,4441.3220,3.163817,0.005383,3.516190,6.412741,0.0005,19.2510,80.7485,5.89e-13
1837,15,15,6480772.3277,4441.3220,3.163817,0.023450,3.516186,6.412717,0.0023,55.3413,44.6564,2.64e-13
1838,15,15,6480775.6632,4441.3220,3.163817,0.006987,3.516190,6.412742,0.0004,48.2888,51.7107,5.68e-13
1839,15,15,6480777.7890,4441.3220,3.163817,0.017518,3.516186,6.412728,0.0015,47.6217,52.3768,3.54e-13
1840,15,15,6480779.3722,4441.3220,3.163817,0.018114,3.516188,6.412720,0.0022,52.8592,47.1386,2.06e-13
1841,15,15,6480781.3515,4441.3220,3.163817,0.006578,3.516190,6.412743,0.0007,84.8104,15.1888,3.57e-13
1842,15,15,6480782.9124,4441.3220,3.163817,0.008014,3.516189,6.412740,0.0009,17.3758,82.6232,4.52e-13
1843,15,15,6480783.8011,4441.3220,3.163818,0.013281,3.516189,6.412729,0.0015,42.3654,57.6332,2.88e-13
1844,15,15,6480785.2530,4441.3220,3.163818,0.012649,3.516188,6.412729,0.0014,51.6688,48.3299,3.69e-13
1845,15,15,6480786.3878,4441.3220,3.163818,0.017448,3.516187,6.412723,0.0018,52.6141,47.3841,3.00e-13
1846,15,15,6480788.7223,4441.3220,3.163818,0.012897,3.516189,6.412733,0.0012,35.8575,64.1413,3.22e-13
1847,15,15,6480789.6707,4441.3220,3.163818,0.017805,3.516187,6.412721,0.0019,54.4925,45.5056,3.13e-13
1848,15,15,6480792.8272,4441.3220,3.163818,0.003999,3.516191,6.412745,0.0007,70.8306,29.1686,3.34e-13
1849,15,15,6480793.2813,4441.3220,3.163818,0.010844,3.516189,6.412736,0.0009,64.7108,35.2883,5.18e-13
1850,15,15,6480793.6203,4441.3220,3.163818,0.003466,3.516191,6.412739,0.0009,41.2139,58.7852,4.70e-13
1851,15,15,6480795.4825,4441.3220,3.163818,0.007644,3.516190,6.412731,0.0014,36.1829,63.8157,2.93e-13
1852,15,15,6480797.7284,4441.3220,3.163818,0.008560,3.516191,6.412722,0.0017,49.4301,50.5683,3.20e-13
1853,15,15,6480799.1344,4441.3220,3.163819,0.013282,3.516188,6.412728,0.0015,56.1568,43.8418,3.98e-13
1854,15,15,6480801.6328,4441.3220,3.163819,0.014819,3.516189,6.412723,0.0020,47.2888,52.7092,3.17e-13
1855,15,15,6480802.3152,4441.3220,3.163819,0.011846,3.516189,6.412731,0.0013,60.5263,39.4724,3.79e-13
1856,15,15,6480802.6554,4441.3220,3.163819,0.012517,3.516188,6.412732,0.0012,47.6523,52.3465,3.54e-13
1857,15,15,6480804.1205,4441.3220,3.163819,0.022062,3.516185,6.412709,0.0029,45.2080,54.7891,2.30e-13
1858,15,15,6480806.5184,4441.3220,3.163819,0.009849,3.516190,6.412720,0.0019,46.8930,53.1051,3.02e-13
1859,15,15,6480806.7792,4441.3220,3.163819,0.018188,3.516187,6.412727,0.0015,58.9598,41.0386,3.74e-13
1860,15,15,6480808.8281,4441.3220,3.163819,0.007810,3.516190,6.412726,0.0017,47.9000,52.0982,3.83e-13
1861,15,15,6480809.6259,4441.3220,3.163819,0.024718,3.516185,6.412720,0.0022,46.8141,53.1837,2.86e-13
1862,15,15,6480812.7376,4441.3220,3.163819,0.019506,3.516188,6.412715,0.0025,47.1464,52.8511,2.71e-13
1863,15,15,6480815.3522,4441.3220,3.163820,0.011228,3.516189,6.412732,0.0011,43.4520,56.5469,3.87e-13
1864,15,15,6480818.0475,4441.3220,3.163820,0.022739,3.516186,6.412720,0.0021,50.5987,49.3992,2.51e-13
1865,15,15,6480819.6807,4441.3220,3.163820,0.023981,3.516186,6.412716,0.0025,44.0523,55.9452,2.46e-13
1866,15,15,6480822.9340,4441.3220,3.163820,0.014940,3.516188,6.412722,0.0020,46.9386,53.0594,2.84e-13
1867,15,15,6480823.6634,4441.3220,3.163820,0.017270,3.516187,6.412736,0.0014,47.1747,52.8239,3.12e-13
1868,15,15,6480825.7483,4441.3220,3.163820,0.013618,3.516189,6.412720,0.0022,49.0358,50.9620,3.20e-13
1869,15,15,6480826.4221,4441.3220,3.163820,0.016770,3.516187,6.412726,0.0019,45.7340,54.2642,3.19e-13
1870,15,15,6480826.8833,4441.3220,3.163820,0.013164,3.516189,6.412721,0.0019,45.7215,54.2766,2.29e-13
1871,15,15,6480829.6331,4441.3220,3.163821,0.019498,3.516186,6.412728,0.0017,48.2379,51.7604,3.17e-13
1872,15,15,6480830.7717,4441.3220,3.163821,0.022223,3.516185,6.412724,0.0023,56.2711,43.7266,2.50e-13
1873,15,15,6480832.3020,4441.3220,3.163821,0.013063,3.516188,6.412740,0.0013,43.3722,56.6265,2.75e-13
1874,15,15,6480833.3869,4441.3220,3.163821,0.010664,3.516189,6.412734,0.0017,50.5756,49.4227,2.64e-13
1875,15,15,6480834.9778,4441.3220,3.163821,0.014439,3.516189,6.412733,0.0015,62.4018,37.5967,3.70e-13
1876,15,15,6480837.2336,4441.3220,3.163821,0.005442,3.516191,6.412724,0.0018,58.7772,41.2210,3.12e-13
1877,15,15,6480838.0644,4441.3220,3.163821,0.019618,3.516188,6.412723,0.0020,42.4101,57.5878,2.42e-13
1878,15,15,6480840.7463,4441.3220,3.163821,0.027988,3.516185,6.412715,0.0032,59.4303,40.5665,1.88e-13
1879,15,15,6480842.7503,4441.3220,3.163822,0.018562,3.516188,6.412731,0.0018,45.0988,54.8994,2.55e-13
1880,15,15,6480843.7477,4441.3220,3.163822,0.028784,3.516184,6.412714,0.0032,50.5642,49.4326,2.28e-13
1881,15,15,6480845.5935,4441.3220,3.163822,0.022944,3.516186,6.412726,0.0024,51.6204,48.3772,2.09e-13
1882,15,15,6480848.4370,4441.3220,3.163822,0.020537,3.516186,6.412725,0.0021,54.2996,45.6984,2.47e-13
1883,15,15,6480850.3898,4441.3220,3.163822,0.025087,3.516186,6.412707,0.0035,45.3959,54.6006,2.28e-13
1884,15,15,6480851.6731,4441.3220,3.163822,0.027662,3.516183,6.412721,0.0024,46.1512,53.8464,2.59e-13
1885,15,15,6480856.3115,4441.3220,3.163822,0.028518,3.516184,6.412712,0.0031,53.7552,46.2417,1.99e-13
1886,15,15,6480859.4545,4441.3220,3.163823,0.027431,3.516184,6.412713,0.0030,50.4874,49.5096,2.50e-13
1887,15,15,6480862.3982,4441.3220,3.163823,0.022560,3.516187,6.412713,0.0036,52.0988,47.8976,1.73e-13
1888,15,15,6480866.2055,4441.3220,3.163823,0.024053,3.516186,6.412713,0.0033,44.1698,55.8269,2.68e-13
1889,15,15,6480870.3387,4441.3220,3.163823,0.031324,3.516183,6.412706,0.0043,54.1208,45.8750,1.75e-13
1890,15,15,6480872.0477,4441.3220,3.163823,0.036618,3.516181,6.412701,0.0045,52.5779,47.4176,1.90e-13
1891,15,15,6480874.8144,4441.3220,3.163824,0.030142,3.516184,6.412720,0.0033,49.3249,50.6719,2.28e-13
1892,15,15,6480876.7428,4441.3220,3.163824,0.041395,3.516180,6.412701,0.0040,58.2346,41.7614,1.75e-13
1893,15,15,6480878.3379,4441.3220,3.163824,0.032032,3.516183,6.412730,0.0027,60.4879,39.5094,2.06e-13
1894,15,15,6480882.4133,4441.3220,3.163824,0.029812,3.516184,6.412716,0.0030,50.7496,49.2473,1.83e-13
1895,15,15,6480883.4301,4441.3220,3.163824,0.021433,3.516187,6.412709,0.0036,53.0612,46.9352,2.21e-13
1896,15,15,6480889.9397,4441.3220,3.163825,0.029565,3.516186,6.412708,0.0036,61.4744,38.5220,1.79e-13
1897,15,15,6480893.6800,4441.3220,3.163825,0.026040,3.516185,6.412708,0.0035,54.3748,45.6217,2.03e-13
1898,15,15,6480895.6450,4441.3220,3.163825,0.030371,3.516183,6.412710,0.0035,53.1900,46.8065,2.21e-13
1899,15,15,6480898.8603,4441.3220,3.163825,0.039261,3.516181,6.412708,0.0039,60.1550,39.8411,1.86e-13
1900,15,15,6480899.6003,4441.3220,3.163825,0.027766,3.516184,6.412725,0.0031,48.7060,51.2910,1.97e-13
1901,15,15,6480901.4532,4441.3220,3.163825,0.023876,3.516187,6.412714,0.0035,48.9547,51.0417,1.44e-13
1902,15,15,6480907.4932,4441.3220,3.163826,0.023770,3.516187,6.412718,0.0033,48.0293,51.9675,1.51e-13
1903,15,15,6480910.6708,4441.3220,3.163826,0.031043,3.516183,6.412730,0.0031,54.6604,45.3365,1.88e-13
1904,15,15,6480912.5792,4441.3220,3.163826,0.027560,3.516185,6.412718,0.0036,49.6718,50.3246,1.82e-13
1905,15,15,6480914.6212,4441.3220,3.163826,0.041681,3.516181,6.412707,0.0043,43.6231,56.3726,1.58e-13
1906,15,15,6480915.6193,4441.3220,3.163826,0.031008,3.516183,6.412718,0.0037,64.0055,35.9908,1.75e-13
1907,15,15,6480919.1950,4441.3220,3.163827,0.035853,3.516182,6.412714,0.0042,49.9386,50.0573,1.80e-13
1908,15,15,6480923.6689,4441.3220,3.163827,0.021057,3.516187,6.412734,0.0032,47.4453,52.5515,1.46e-13
1909,15,15,6480928.8940,4441.3220,3.163827,0.039479,3.516181,6.412705,0.0044,43.8805,56.1151,1.62e-13
1910,15,15,6480932.6997,4441.3220,3.163828,0.024514,3.516186,6.412711,0.0042,56.1043,43.8915,1.59e-13
1911,15,15,6480936.2523,4441.3220,3.163828,0.029574,3.516185,6.412712,0.0042,43.6512,56.3446,1.94e-13
1912,15,15,6480938.1431,4441.3220,3.163828,0.024502,3.516186,6.412712,0.0043,56.4510,43.5447,1.67e-13
1913,15,15,6480941.7565,4441.3220,3.163828,0.032039,3.516182,6.412714,0.0038,51.5320,48.4642,1.35e-13
1914,15,15,6480947.1349,4441.3220,3.163829,0.033985,3.516181,6.412723,0.0037,37.2256,62.7707,1.68e-13
1915,15,15,6480952.2500,4441.3220,3.163829,0.041423,3.516179,6.412716,0.0041,52.2967,47.6992,1.46e-13
1916,15,15,6480960.6636,4441.3220,3.163829,0.037993,3.516183,6.412712,0.0048,50.7867,49.2085,1.63e-13
1917,15,15,6480964.4970,4441.3220,3.163830,0.044367,3.516180,6.412696,0.0057,49.5580,50.4362,1.09e-13
1918,15,15,6480969.6566,4441.3220,3.163830,0.040639,3.516182,6.412695,0.0057,46.5784,53.4159,1.11e-13
1919,15,15,6480974.9734,4441.3220,3.163830,0.051002,3.516177,6.412696,0.0058,48.2770,51.7172,1.24e-13
1920,15,15,6480981.1426,4441.3220,3.163831,0.033237,3.516183,6.412719,0.0044,30.3711,69.6245,1.50e-13
1921,15,15,6480982.2321,4441.3220,3.163831,0.043870,3.516179,6.412699,0.0055,47.7826,52.2119,1.47e-13
1922,15,15,6480986.1406,4441.3220,3.163831,0.041627,3.516181,6.412710,0.0050,47.0743,52.9207,1.39e-13
1923,15,15,6480989.5968,4441.3220,3.163831,0.026354,3.516186,6.412733,0.0036,78.3076,21.6887,1.39e-13
1924,15,15,6480992.1377,4441.3220,3.163832,0.036296,3.516182,6.412730,0.0042,68.2765,31.7193,1.40e-13
1925,15,15,6480999.8929,4441.3220,3.163832,0.039469,3.516181,6.412723,0.0045,44.4432,55.5524,1.26e-13
1926,15,15,6481001.9923,4441.3220,3.163832,0.030489,3.516184,6.412724,0.0042,48.3239,51.6719,1.51e-13
1927,15,15,6481008.8961,4441.3220,3.163833,0.052924,3.516176,6.412696,0.0065,53.9429,46.0507,1.31e-13
1928,15,15,6481012.1918,4441.3220,3.163833,0.042944,3.516179,6.412716,0.0047,55.6581,44.3372,1.03e-13
1929,15,15,6481015.0059,4441.3220,3.163833,0.045071,3.516180,6.412716,0.0050,39.5982,60.3968,1.47e-13
1930,15,15,6481016.4677,4441.3220,3.163833,0.035424,3.516184,6.412719,0.0049,42.0021,57.9931,1.67e-13
1931,15,15,6481021.7458,4441.3220,3.163834,0.050284,3.516177,6.412708,0.0055,43.3140,56.6805,1.17e-13
1932,15,15,6481032.4226,4441.3220,3.163834,0.047541,3.516178,6.412696,0.0063,45.2241,54.7697,1.04e-13
1933,15,15,6481036.7571,4441.3220,3.163835,0.059473,3.516173,6.412700,0.0064,45.9187,54.0748,1.08e-13
1934,15,15,6481039.1947,4441.3220,3.163835,0.041133,3.516181,6.412710,0.0059,42.3575,57.6365,1.49e-13
1935,15,15,6481043.3353,4441.3220,3.163835,0.038279,3.516182,6.412718,0.0057,40.9302,59.0642,1.42e-13
1936,15,15,6481045.8010,4441.3220,3.163835,0.033438,3.516185,6.412715,0.0056,49.5255,50.4690,1.44e-13
1937,15,15,6481056.1892,4441.3220,3.163836,0.059943,3.516174,6.412706,0.0068,47.0220,52.9712,1.06e-13
1938,15,15,6481059.2083,4441.3220,3.163836,0.044652,3.516182,6.412700,0.0068,44.2551,55.7381,1.11e-13
1939,15,15,6481066.1062,4441.3220,3.163836,0.036690,3.516183,6.412730,0.0048,49.9814,50.0138,1.44e-13
1940,15,15,6481067.3355,4441.3220,3.163837,0.043897,3.516179,6.412711,0.0061,51.8107,48.1832,1.25e-13
1941,15,15,6481071.8711,4441.3220,3.163837,0.042478,3.516180,6.412722,0.0057,49.7853,50.2090,1.23e-13
1942,15,15,6481079.3934,4441.3220,3.163837,0.042836,3.516182,6.412716,0.0061,56.1980,43.7959,1.23e-13
1943,15,15,6481083.0838,4441.3220,3.163838,0.051143,3.516178,6.412707,0.0071,45.3504,54.6425,1.12e-13
1944,15,15,6481086.3500,4441.3220,3.163838,0.044256,3.516179,6.412713,0.0061,53.7188,46.2751,1.09e-13
1945,15,15,6481093.8286,4441.3220,3.163838,0.053662,3.516177,6.412708,0.0069,42.3177,57.6754,1.01e-13
1946,15,15,6481095.2677,4441.3220,3.163838,0.051994,3.516178,6.412713,0.0062,46.9774,53.0164,1.42e-13
1947,15,15,6481099.5511,4441.3220,3.163839,0.046756,3.516180,6.412720,0.0060,53.9862,46.0078,1.31e-13
1948,15,15,6481102.2268,4441.3220,3.163839,0.052660,3.516177,6.412716,0.0066,45.4975,54.4960,1.04e-13
1949,15,15,6481108.4577,4441.3220,3.163839,0.050254,3.516177,6.412718,0.0062,47.9298,52.0640,1.23e-13
1950,15,15,6481111.4340,4441.3220,3.163840,0.043531,3.516179,6.412722,0.0058,68.8039,31.1903,1.03e-13
1951,15,15,6481120.3957,4441.3220,3.163840,0.042052,3.516179,6.412721,0.0057,43.6358,56.3585,1.14e-13
1952,15,15,6481121.2010,4441.3220,3.163840,0.049705,3.516178,6.412706,0.0070,43.9686,56.0244,1.38e-13
1953,15,15,6481129.8358,4441.3220,3.163841,0.058717,3.516174,6.412716,0.0071,37.3125,62.6804,1.05e-13
1954,15,15,6481132.8752,4441.3220,3.163841,0.055613,3.516176,6.412708,0.0069,47.6816,52.3115,1.24e-13
1955,15,15,6481137.1575,4441.3220,3.163841,0.063989,3.516175,6.412719,0.0075,50.6774,49.3151,1.16e-13
1956,15,15,6481141.6475,4441.3220,3.163842,0.060700,3.516173,6.412703,0.0074,52.5289,47.4637,1.32e-13
1957,15,15,6481142.3705,4441.3220,3.163842,0.049493,3.516179,6.412715,0.0068,51.0377,48.9556,1.14e-13
1958,15,15,6481149.2406,4441.3220,3.163842,0.050262,3.516177,6.412711,0.0072,40.3171,59.6757,1.02e-13
1959,15,15,6481153.9992,4441.3220,3.163842,0.058020,3.516174,6.412715,0.0067,45.6831,54.3102,1.04e-13
1960,15,15,6481158.8293,4441.3220,3.163843,0.058745,3.516175,6.412712,0.0073,54.6212,45.3715,7.76e-14
1961,15,15,6481162.7321,4441.3220,3.163843,0.050332,3.516178,6.412702,0.0071,43.8541,56.1388,1.22e-13
1962,15,15,6481167.8990,4441.3220,3.163843,0.043710,3.516182,6.412708,0.0074,43.7695,56.2231,1.25e-13
1963,15,15,6481174.9200,4441.3220,3.163844,0.046471,3.516181,6.412709,0.0071,44.2376,55.7553,1.21e-13
1964,15,15,6481180.0336,4441.3220,3.163844,0.064980,3.516172,6.412699,0.0075,43.9434,56.0491,9.59e-14
1965,15,15,6481182.4826,4441.3220,3.163844,0.061622,3.516174,6.412710,0.0075,56.2173,43.7752,9.30e-14
1966,15,15,6481186.7998,4441.3220,3.163845,0.049243,3.516180,6.412719,0.0068,60.9104,39.0827,1.06e-13
1967,15,15,6481189.8135,4441.3220,3.163845,0.052078,3.516178,6.412722,0.0065,45.0061,54.9873,1.27e-13
1968,15,15,6481193.5651,4441.3220,3.163845,0.053960,3.516176,6.412707,0.0073,46.7370,53.2557,1.11e-13
1969,15,15,6481196.4128,4441.3220,3.163845,0.050626,3.516178,6.412708,0.0068,43.6629,56.3303,1.16e-13
1970,15,15,6481204.9907,4441.3220,3.163846,0.046207,3.516178,6.412712,0.0070,49.2131,50.7799,1.31e-13
1971,15,15,6481208.8587,4441.3220,3.163846,0.072505,3.516169,6.412706,0.0082,42.2340,57.7578,1.04e-13
1972,15,15,6481210.3639,4441.3220,3.163846,0.061984,3.516174,6.412705,0.0077,49.8241,50.1682,1.15e-13
1973,15,15,6481214.7016,4441.3220,3.163846,0.050727,3.516179,6.412712,0.0077,37.2245,62.7678,9.25e-14
1974,15,15,6481224.1586,4441.3220,3.163847,0.062778,3.516174,6.412720,0.0082,36.9768,63.0150,1.10e-13
1975,15,15,6481228.4789,4441.3220,3.163847,0.055950,3.516177,6.412700,0.0081,41.4891,58.5028,9.67e-14
1976,15,15,6481230.1270,4441.3220,3.163847,0.058870,3.516175,6.412708,0.0081,50.5056,49.4862,1.09e-13
1977,15,15,6481234.1836,4441.3220,3.163848,0.056841,3.516176,6.412714,0.0075,55.4308,44.5617,8.59e-14
1978,15,15,6481239.4224,4441.3220,3.163848,0.057701,3.516176,6.412708,0.0084,55.5484,44.4432,1.19e-13
1979,15,15,6481247.5530,4441.3220,3.163849,0.060872,3.516173,6.412709,0.0078,48.5268,51.4653,8.10e-14
1980,15,15,6481250.9103,4441.3220,3.163849,0.068798,3.516171,6.412706,0.0090,48.0530,51.9379,1.05e-13
1981,15,15,6481251.7676,4441.3220,3.163849,0.050832,3.516178,6.412707,0.0080,49.1866,50.8055,1.08e-13
1982,15,15,6481263.8794,4441.3220,3.163850,0.065598,3.516173,6.412710,0.0085,39.5141,60.4774,1.15e-13
