mode_rank,eigen_index,vtk_w_field,lambda_real,lambda_imag,lambda_isfinite,selected_positive_mode,vector_isfinite,vector_norm,w_norm,w_min,w_min_node,w_max,w_max_node,phi_1_norm,phi_2_norm,rebuild_error,relative_rebuild_error
595,595,w595,8.491774133497525e12,0.0,true,true,true,12.471704637630145,0.0029090334477364145,-0.0004701903214343132,230,0.00047776120903078833,244,8.757233269904026,8.879992880757039,0.0,0.0
596,596,w596,8.517167523546073e12,0.0,true,true,true,16.559676611996494,0.003782614393879707,-0.0004023501673985112,244,0.00040213744181787726,110,11.619649237094187,11.798585796299005,0.0,0.0
597,597,w597,8.715753548438485e12,0.0,true,true,true,11.128052539946175,0.01533416527029388,-0.002199553622958094,231,0.0022002394022245255,123,8.447843011293296,7.243429205267418,0.0,0.0
598,598,w598,9.27197179849883e12,0.0,true,true,true,11.175678066810507,0.00596733233089831,-0.0010340076131321754,104,0.0010341455019107757,250,8.055952953117815,7.745796709253775,0.0,0.0
599,599,w599,1.0244502334590252e13,0.0,true,true,true,11.985151898104757,0.005356827992790834,-0.0008019967733925064,99,0.0008911087858279092,253,8.573085351644794,8.375323568582374,0.0,0.0
600,600,w600,1.1047407816251473e13,0.0,true,true,true,12.400709820590736,0.004719399045241917,-0.0007118038073256441,109,0.0007124789705650714,245,8.824907398558679,8.711979751390178,0.0,0.0
601,601,w601,1.1186288660101953e13,0.0,true,true,true,11.808360980910225,0.01222225972782343,-0.0017813347101496135,120,0.0014385943869913754,230,8.75186095489558,7.927305311265895,0.0,0.0
602,602,w602,1.1329269899796121e13,0.0,true,true,true,11.285566647454901,0.012270870418339927,-0.0017935569366294363,137,0.0017937620440689663,217,8.928463372027498,6.902637596908088,0.0,0.0
603,603,w603,1.1695310157988137e13,0.0,true,true,true,11.906372137516145,0.004071478412561668,-0.0005107482925349423,123,0.000617004601598026,106,8.444119028881655,8.393958227568387,0.0,0.0
604,604,w604,1.2205566366535568e13,0.0,true,true,true,12.090805083631256,0.003457481746228044,-0.00048382416400559783,260,0.00048411096539829326,94,8.550291834342017,8.548687920597388,0.0,0.0
605,605,w605,1.260070872484586e13,0.0,true,true,true,12.429381100821209,0.003241454402001781,-0.00043468949797881377,250,0.0004321399429035375,114,8.772670819161393,8.805097997243358,0.0,0.0
606,606,w606,1.2892171593358682e13,0.0,true,true,true,11.694821839797283,0.0026350634324597286,-0.00040111134728698574,94,0.00040109892806636113,260,8.243992781664527,8.294904094497022,0.0,0.0
