mode_rank,eigen_index,vtk_w_field,lambda_real,lambda_imag,lambda_isfinite,selected_positive_mode,vector_isfinite,vector_norm,w_norm,w_min,w_min_node,w_max,w_max_node,phi_1_norm,phi_2_norm,rebuild_error,relative_rebuild_error
455,455,w455,1.8641926542864914e11,0.0,true,true,true,8.549813331063804,0.260733894814947,-0.040976690174834275,106,0.040976911477623945,248,6.146480265637795,5.937348412907579,0.0,0.0
456,456,w456,1.8672562128278586e11,0.0,true,true,true,7.268933172575121,0.07411162532315528,-0.011752584985461476,244,0.011162166820918452,80,5.231904330402483,5.04569856530002,0.0,0.0
457,457,w457,1.8802366042180768e11,0.0,true,true,true,6.840806734149115,1.517849469444208,-0.20289527833670734,102,0.20289511877856603,252,4.367053930434913,5.041984701559577,0.0,0.0
458,458,w458,1.8905391281714822e11,0.0,true,true,true,8.914398916425474,0.13925699128908786,-0.02264694551439799,111,0.02264713666888258,243,6.279377775015698,6.325862019534074,0.0,0.0
459,459,w459,1.91320467658459e11,0.0,true,true,true,9.546571801571922,0.100671537215567,-0.022631466289871238,110,0.02263235192311429,244,6.645545047987351,6.853001489809672,0.0,0.0
460,460,w460,1.920732741492503e11,0.0,true,true,true,8.529188667121417,0.1451229844483208,-0.024780812104018952,154,0.02444792639353595,155,6.162236942075226,5.895153476243058,0.0,0.0
461,461,w461,1.9344739061778223e11,0.0,true,true,true,8.427176589006956,0.253687683891408,-0.03336071396417016,241,0.035666889516822356,68,6.029051903109829,5.882472351907529,0.0,0.0
462,462,w462,1.9721681212692276e11,0.0,true,true,true,10.252487479076429,1.093651608576489,-0.13449027224644736,171,0.1344901183229759,183,6.786566559000956,7.606572158858874,0.0,0.0
463,463,w463,2.0100215770692194e11,0.0,true,true,true,7.428376360273364,0.09762093105727244,-0.013508209487898763,76,0.01686831228868586,78,4.913901774928253,5.5699923563721905,0.0,0.0
464,464,w464,2.0457598749120468e11,0.0,true,true,true,7.002389048744065,0.15429237267277093,-0.020443242676344123,89,0.02085016171193286,94,5.405354008687568,4.4487969491168124,0.0,0.0
465,465,w465,2.047177710813782e11,0.0,true,true,true,8.945199864452384,0.14577910984457196,-0.024469451519236643,244,0.02447005399788157,110,6.8354402026619105,5.768197838317022,0.0,0.0
466,466,w466,2.0628682392496426e11,0.0,true,true,true,7.698801699763684,0.24327709082956353,-0.03745389147224358,237,0.03745457819733407,117,5.521196037913644,5.3599214714665715,0.0,0.0
467,467,w467,2.0750243886575806e11,0.0,true,true,true,7.581952492845653,0.09132444142776416,-0.015010133843922645,110,0.013978324319243104,246,5.227998754964148,5.490509308639741,0.0,0.0
468,468,w468,2.0759013891100757e11,0.0,true,true,true,8.253366349673009,0.2735397443111258,-0.040866229168577024,117,0.040866506989312504,237,5.836517130611966,5.829090829131935,0.0,0.0
469,469,w469,2.08682188092524e11,0.0,true,true,true,7.9085814175761175,0.30261942245681445,-0.0375552259547415,262,0.040961336430467225,177,5.8028873629011155,5.364753468433075,0.0,0.0
470,470,w470,2.111091759924277e11,0.0,true,true,true,7.408856621048988,0.2965328589627437,-0.04119250882955197,240,0.04119236273580531,114,4.2274359465960964,6.077171217947044,0.0,0.0
471,471,w471,2.1210558917249655e11,0.0,true,true,true,8.002504616220618,0.12901290087553755,-0.017173319425656256,130,0.017319334542202705,110,6.205724475174875,5.050982037411682,0.0,0.0
472,472,w472,2.1649262269469324e11,0.0,true,true,true,7.616546938086399,0.18917055331449584,-0.03136000572088087,170,0.02635547279157121,229,4.269534170765057,6.304528509452672,0.0,0.0
473,473,w473,2.1992423394305826e11,0.0,true,true,true,7.484017970906748,0.51033809503636,-0.0683667570376657,120,0.06836678790633269,234,3.842449434236182,6.402004558179248,0.0,0.0
474,474,w474,2.2338279577371585e11,0.0,true,true,true,7.703298288731095,0.10334835153260882,-0.015964593552909852,156,0.015964937311170872,198,6.166392752672681,4.615812394713279,0.0,0.0
475,475,w475,2.2426270682322046e11,0.0,true,true,true,8.925901122963282,0.20795142531625163,-0.03474258540447115,152,0.031145193100789323,247,6.557122694246186,6.0524878384204746,0.0,0.0
476,476,w476,2.263716498260897e11,0.0,true,true,true,8.437254317140752,0.2751315653068081,-0.041329175050292294,148,0.04701311789070278,212,5.43429841432826,6.448252769387335,0.0,0.0
477,477,w477,2.2739420879909784e11,0.0,true,true,true,6.530190732317647,0.09989910929761935,-0.01795843901716438,216,0.01795861027420102,138,4.801212310925375,4.425129547688683,0.0,0.0
478,478,w478,2.2926659335289423e11,0.0,true,true,true,7.825751023961073,0.49415385497783165,-0.06498494555195534,77,0.06126305161478553,177,5.849893414348738,5.1746437652651585,0.0,0.0
479,479,w479,2.3209247856051187e11,0.0,true,true,true,9.45881494905033,0.3717676069594718,-0.061731803770415074,114,0.06173163510698825,240,6.706393449296164,6.659974173375685,0.0,0.0
480,480,w480,2.328181399378472e11,0.0,true,true,true,7.904052750812508,0.3050070763165997,-0.0522825226396182,123,0.052282576097659475,231,5.483243291234593,5.684633988231296,0.0,0.0
